last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome
2020-01-02 10:07:00,N,AAPL,298.34,1.0,298.37,1.0,-4.0,0.0,2020-01-02 10:07:00.013017,298.15,298.2,-1
2020-01-02 10:08:00,Z,AAPL,298.15,4.0,298.2,1.0,1.0,-1.0,2020-01-02 10:08:00.051148,298.26,298.29,1
2020-01-02 10:09:00,Q,AAPL,298.26,3.0,298.29,2.0,2.0,0.0,2020-01-02 10:09:00.835727,298.26,298.28,0
2020-01-02 10:10:00,P,AAPL,298.26,2.0,298.28,2.0,0.0,1.0,2020-01-02 10:10:01.114565,298.17,298.2,-1
2020-01-02 10:11:00,Z,AAPL,298.17,2.0,298.2,4.0,0.0,1.0,2020-01-02 10:11:00.226343,297.75,297.77,-1
2020-01-02 10:12:00,Q,AAPL,297.75,4.0,297.77,1.0,1.0,0.0,2020-01-02 10:12:00.008414,297.61,297.65,-1
2020-01-02 10:13:00,Z,AAPL,297.61,5.0,297.65,1.0,1.0,0.0,2020-01-02 10:13:00.001157,297.55,297.58,-1
2020-01-02 10:14:00,Z,AAPL,297.55,8.0,297.58,1.0,5.0,0.0,2020-01-02 10:14:00.053470,297.37,297.4,-1
2020-01-02 10:15:00,P,AAPL,297.37,2.0,297.4,2.0,0.0,0.0,2020-01-02 10:15:00.043062,297.1,297.12,-1
2020-01-02 10:16:00,P,AAPL,297.1,1.0,297.12,2.0,0.0,0.0,2020-01-02 10:16:00.032680,297.03,297.07,-1
2020-01-02 10:17:00,Z,AAPL,297.03,2.0,297.07,1.0,0.0,0.0,2020-01-02 10:17:00.037589,297.45,297.49,1
2020-01-02 10:18:00,Z,AAPL,297.45,1.0,297.49,1.0,-4.0,0.0,2020-01-02 10:18:00.093607,297.58,297.6,1
2020-01-02 10:19:00,Z,AAPL,297.58,4.0,297.6,2.0,0.0,1.0,2020-01-02 10:19:00.015009,297.19,297.23,-1
2020-01-02 10:20:00,Q,AAPL,297.19,2.0,297.23,1.0,0.0,0.0,2020-01-02 10:20:00.028505,297.21,297.25,0
2020-01-02 10:21:00,Z,AAPL,297.21,4.0,297.25,2.0,0.0,0.0,2020-01-02 10:21:00.810759,297.16,297.18,-1
2020-01-02 10:22:00,K,AAPL,297.16,1.0,297.18,2.0,0.0,0.0,2020-01-02 10:22:00.126526,297.03,297.06,-1
2020-01-02 10:23:00,K,AAPL,297.03,1.0,297.06,2.0,0.0,-102.0,2020-01-02 10:23:00.147086,296.85,296.89,-1
2020-01-02 10:24:00,Z,AAPL,296.85,4.0,296.89,6.0,2.0,0.0,2020-01-02 10:24:00.026423,297.14,297.18,1
2020-01-02 10:25:00,N,AAPL,297.14,4.0,297.18,1.0,3.0,0.0,2020-01-02 10:25:00.014600,296.99,297.02,-1
