last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome
2020-01-07 09:30:00,N,AAPL,299.67,1.0,299.78,9.0,0.0,0.0,2020-01-07 09:30:00.965151,300.08,300.21,1
2020-01-07 09:30:12,N,AAPL,300.08,6.0,300.21,11.0,5.0,2.0,2020-01-07 09:30:12.119965,299.91,299.99,-1
2020-01-07 09:30:18,N,AAPL,299.91,3.0,299.99,10.0,-3.0,-1.0,2020-01-07 09:30:18.391086,299.92,299.97,0
2020-01-07 09:30:21,N,AAPL,299.92,1.0,299.97,2.0,-2.0,-5.0,2020-01-07 09:30:21.086379,299.97,300.03,0
2020-01-07 09:30:22,N,AAPL,299.97,3.0,300.03,3.0,2.0,2.0,2020-01-07 09:30:22.280609,299.91,300.0,0
2020-01-07 09:30:23,N,AAPL,299.91,4.0,300.0,2.0,0.0,0.0,2020-01-07 09:30:23.125002,299.9,299.92,0
2020-01-07 09:30:24,N,AAPL,299.9,5.0,299.92,12.0,2.0,10.0,2020-01-07 09:30:24.325216,299.9,299.96,0
2020-01-07 09:30:25,N,AAPL,299.9,3.0,299.96,4.0,0.0,2.0,2020-01-07 09:30:25.004144,299.84,299.87,-1
2020-01-07 09:30:26,N,AAPL,299.84,2.0,299.87,1.0,0.0,-1.0,2020-01-07 09:30:26.000283,299.81,299.87,0
2020-01-07 09:30:27,N,AAPL,299.81,4.0,299.87,1.0,-16.0,-1.0,2020-01-07 09:30:27.013977,299.74,299.78,-1
2020-01-07 09:30:28,N,AAPL,299.74,2.0,299.78,1.0,1.0,-2.0,2020-01-07 09:30:28.007263,299.73,299.77,0
2020-01-07 09:30:29,N,AAPL,299.73,2.0,299.77,3.0,-2.0,-2.0,2020-01-07 09:30:29.126352,299.72,299.8,0
2020-01-07 09:30:30,N,AAPL,299.72,2.0,299.8,8.0,0.0,6.0,2020-01-07 09:30:30.033479,299.54,299.6,-1
2020-01-07 09:30:31,N,AAPL,299.54,2.0,299.6,2.0,-2.0,0.0,2020-01-07 09:30:31.139252,299.52,299.58,0
2020-01-07 09:30:32,N,AAPL,299.52,2.0,299.58,1.0,0.0,-1.0,2020-01-07 09:30:32.664229,299.56,299.63,0
2020-01-07 09:30:33,N,AAPL,299.56,2.0,299.63,2.0,0.0,-1.0,2020-01-07 09:30:33.560250,299.56,299.63,0
2020-01-07 09:30:34,N,AAPL,299.56,2.0,299.63,3.0,0.0,-1.0,2020-01-07 09:30:34.019218,299.63,299.71,0
2020-01-07 09:30:35,N,AAPL,299.63,1.0,299.71,6.0,0.0,0.0,2020-01-07 09:30:35.217438,299.64,299.73,0
2020-01-07 09:30:36,N,AAPL,299.64,1.0,299.73,1.0,-4.0,-1.0,2020-01-07 09:30:36.153405,299.63,299.73,0
2020-01-07 09:30:37,N,AAPL,299.63,6.0,299.73,5.0,0.0,-3.0,2020-01-07 09:30:37.160681,299.63,299.73,0
2020-01-07 09:30:38,N,AAPL,299.63,6.0,299.73,9.0,0.0,8.0,2020-01-07 09:30:38.231164,299.67,299.72,0
2020-01-07 09:30:39,N,AAPL,299.67,1.0,299.72,4.0,0.0,3.0,2020-01-07 09:30:39.388549,299.71,299.75,0
2020-01-07 09:30:40,N,AAPL,299.71,2.0,299.75,3.0,1.0,2.0,2020-01-07 09:30:40.003458,299.72,299.78,0
2020-01-07 09:30:41,N,AAPL,299.72,2.0,299.78,2.0,0.0,0.0,2020-01-07 09:30:41.573617,299.67,299.72,0
2020-01-07 09:30:42,N,AAPL,299.67,1.0,299.72,2.0,-1.0,0.0,2020-01-07 09:30:42.029577,299.64,299.71,0
2020-01-07 09:30:43,N,AAPL,299.64,12.0,299.71,2.0,9.0,1.0,2020-01-07 09:30:43.125031,299.63,299.67,0
2020-01-07 09:30:44,N,AAPL,299.63,1.0,299.67,2.0,-11.0,1.0,2020-01-07 09:30:44.036436,299.63,299.7,0
2020-01-07 09:30:45,N,AAPL,299.63,1.0,299.7,5.0,0.0,4.0,2020-01-07 09:30:45.005170,299.63,299.72,0
2020-01-07 09:30:46,N,AAPL,299.63,1.0,299.72,4.0,0.0,2.0,2020-01-07 09:30:46.305873,299.63,299.71,0
2020-01-07 09:30:47,N,AAPL,299.63,1.0,299.71,4.0,0.0,3.0,2020-01-07 09:30:47.075698,299.63,299.7,0
2020-01-07 09:30:48,N,AAPL,299.63,1.0,299.7,2.0,0.0,1.0,2020-01-07 09:30:48.094637,299.63,299.66,0
2020-01-07 09:30:49,N,AAPL,299.63,1.0,299.66,1.0,0.0,-3.0,2020-01-07 09:30:49.205769,299.55,299.6,-1
2020-01-07 09:30:51,N,AAPL,299.55,1.0,299.6,2.0,0.0,-2.0,2020-01-07 09:30:51.028023,299.58,299.66,0
2020-01-07 09:30:52,N,AAPL,299.58,3.0,299.66,2.0,2.0,0.0,2020-01-07 09:30:52.917441,299.58,299.65,0
2020-01-07 09:30:53,N,AAPL,299.58,3.0,299.65,4.0,0.0,2.0,2020-01-07 09:30:53.095742,299.54,299.56,-1
2020-01-07 09:30:55,N,AAPL,299.54,1.0,299.56,2.0,0.0,0.0,2020-01-07 09:30:55.159872,299.54,299.61,0
2020-01-07 09:30:56,N,AAPL,299.54,1.0,299.61,2.0,-1.0,0.0,2020-01-07 09:30:56.691113,299.66,299.7,1
2020-01-07 09:30:57,N,AAPL,299.66,2.0,299.7,1.0,1.0,0.0,2020-01-07 09:30:57.000686,299.7,299.73,0
2020-01-07 09:30:58,N,AAPL,299.7,2.0,299.73,2.0,0.0,0.0,2020-01-07 09:30:58.579616,299.77,299.84,1
2020-01-07 09:31:00,N,AAPL,299.77,1.0,299.84,2.0,-1.0,1.0,2020-01-07 09:31:00.026382,299.86,299.89,1
2020-01-07 09:31:01,N,AAPL,299.86,2.0,299.89,4.0,0.0,3.0,2020-01-07 09:31:01.078870,299.98,300.03,1
2020-01-07 09:31:02,N,AAPL,299.98,1.0,300.03,1.0,-1.0,-3.0,2020-01-07 09:31:02.906605,299.95,300.01,0
2020-01-07 09:31:03,N,AAPL,299.95,2.0,300.01,2.0,0.0,1.0,2020-01-07 09:31:03.305753,299.96,300.02,0
2020-01-07 09:31:04,N,AAPL,299.96,2.0,300.02,2.0,0.0,-3.0,2020-01-07 09:31:04.343713,299.96,300.0,0
2020-01-07 09:31:05,N,AAPL,299.96,1.0,300.0,2.0,-1.0,1.0,2020-01-07 09:31:05.150837,299.91,299.95,-1
2020-01-07 09:31:06,N,AAPL,299.91,1.0,299.95,1.0,-1.0,-2.0,2020-01-07 09:31:06.093826,299.91,299.96,0
2020-01-07 09:31:07,N,AAPL,299.91,2.0,299.96,1.0,1.0,-2.0,2020-01-07 09:31:07.149488,300.07,300.11,1
2020-01-07 09:31:08,N,AAPL,300.07,3.0,300.11,1.0,1.0,-1.0,2020-01-07 09:31:08.331401,300.11,300.17,0
2020-01-07 09:31:09,N,AAPL,300.11,2.0,300.17,4.0,1.0,0.0,2020-01-07 09:31:09.426370,300.05,300.1,-1
2020-01-07 09:31:10,N,AAPL,300.05,2.0,300.1,4.0,-1.0,3.0,2020-01-07 09:31:10.194853,300.03,300.07,0
2020-01-07 09:31:11,N,AAPL,300.03,23.0,300.07,1.0,0.0,-1.0,2020-01-07 09:31:11.176260,299.97,300.03,0
2020-01-07 09:31:12,N,AAPL,299.97,1.0,300.03,2.0,0.0,0.0,2020-01-07 09:31:12.033082,299.95,300.01,0
2020-01-07 09:31:13,N,AAPL,299.95,3.0,300.01,2.0,2.0,0.0,2020-01-07 09:31:13.744430,299.97,300.02,0
2020-01-07 09:31:14,N,AAPL,299.97,2.0,300.02,4.0,1.0,1.0,2020-01-07 09:31:14.083171,300.0,300.06,0
2020-01-07 09:31:15,N,AAPL,300.0,1.0,300.06,1.0,-1.0,-2.0,2020-01-07 09:31:15.520085,300.0,300.07,0
2020-01-07 09:31:16,N,AAPL,300.0,7.0,300.07,7.0,5.0,3.0,2020-01-07 09:31:16.032014,300.0,300.07,0
2020-01-07 09:31:17,N,AAPL,300.0,2.0,300.07,2.0,-5.0,1.0,2020-01-07 09:31:17.153967,299.97,300.03,0
2020-01-07 09:31:18,N,AAPL,299.97,2.0,300.03,2.0,0.0,0.0,2020-01-07 09:31:18.191544,299.94,300.02,0
2020-01-07 09:31:19,N,AAPL,299.94,1.0,300.02,2.0,-1.0,0.0,2020-01-07 09:31:19.185688,300.02,300.07,0
2020-01-07 09:31:20,N,AAPL,300.02,2.0,300.07,2.0,1.0,0.0,2020-01-07 09:31:20.017003,299.97,300.02,0
2020-01-07 09:31:21,N,AAPL,299.97,1.0,300.02,4.0,-3.0,0.0,2020-01-07 09:31:21.061798,300.0,300.04,0
2020-01-07 09:31:22,N,AAPL,300.0,2.0,300.04,2.0,-1.0,-8.0,2020-01-07 09:31:22.510076,299.94,300.0,0
2020-01-07 09:31:23,N,AAPL,299.94,1.0,300.0,1.0,0.0,-1.0,2020-01-07 09:31:23.027320,300.0,300.03,0
2020-01-07 09:31:24,N,AAPL,300.0,2.0,300.03,2.0,1.0,1.0,2020-01-07 09:31:24.190124,299.98,300.03,0
2020-01-07 09:31:25,N,AAPL,299.98,2.0,300.03,2.0,1.0,-2.0,2020-01-07 09:31:25.368038,299.85,299.89,-1
2020-01-07 09:31:26,N,AAPL,299.85,1.0,299.89,2.0,-1.0,0.0,2020-01-07 09:31:26.357195,299.8,299.83,-1
2020-01-07 09:31:27,N,AAPL,299.8,1.0,299.83,2.0,-1.0,0.0,2020-01-07 09:31:27.359132,299.85,299.91,1
2020-01-07 09:31:28,N,AAPL,299.85,1.0,299.91,1.0,-1.0,-1.0,2020-01-07 09:31:28.019666,299.7,299.74,-1
2020-01-07 09:31:29,N,AAPL,299.7,1.0,299.74,2.0,-10.0,0.0,2020-01-07 09:31:29.109361,299.72,299.76,0
2020-01-07 09:31:30,N,AAPL,299.72,2.0,299.76,1.0,1.0,-1.0,2020-01-07 09:31:30.226891,299.79,299.85,1
2020-01-07 09:31:32,N,AAPL,299.79,3.0,299.85,2.0,1.0,0.0,2020-01-07 09:31:32.033592,299.8,299.83,0
2020-01-07 09:31:33,N,AAPL,299.8,1.0,299.83,4.0,-1.0,2.0,2020-01-07 09:31:33.237837,299.77,299.87,0
2020-01-07 09:31:34,N,AAPL,299.77,2.0,299.87,4.0,0.0,1.0,2020-01-07 09:31:34.130440,299.79,299.87,0
2020-01-07 09:31:35,N,AAPL,299.79,3.0,299.87,2.0,0.0,-2.0,2020-01-07 09:31:35.075614,299.81,299.85,0
2020-01-07 09:31:36,N,AAPL,299.81,1.0,299.85,2.0,-3.0,1.0,2020-01-07 09:31:36.708460,299.82,299.87,0
2020-01-07 09:31:37,N,AAPL,299.82,2.0,299.87,1.0,1.0,0.0,2020-01-07 09:31:37.255307,299.83,299.88,0
2020-01-07 09:31:38,N,AAPL,299.83,2.0,299.88,1.0,0.0,-1.0,2020-01-07 09:31:38.880520,299.83,299.88,0
2020-01-07 09:31:39,N,AAPL,299.83,3.0,299.88,1.0,2.0,0.0,2020-01-07 09:31:39.035237,299.86,299.91,0
2020-01-07 09:31:40,N,AAPL,299.86,1.0,299.91,2.0,0.0,0.0,2020-01-07 09:31:40.134408,299.86,299.88,0
2020-01-07 09:31:42,N,AAPL,299.86,1.0,299.88,4.0,0.0,2.0,2020-01-07 09:31:42.042873,299.93,299.96,1
2020-01-07 09:31:44,N,AAPL,299.93,2.0,299.96,1.0,0.0,-2.0,2020-01-07 09:31:44.136046,299.96,300.03,0
2020-01-07 09:31:45,N,AAPL,299.96,6.0,300.03,2.0,4.0,1.0,2020-01-07 09:31:45.031465,300.02,300.1,0
2020-01-07 09:31:46,N,AAPL,300.02,1.0,300.1,5.0,-1.0,0.0,2020-01-07 09:31:46.226354,300.01,300.09,0
2020-01-07 09:31:47,N,AAPL,300.01,4.0,300.09,1.0,2.0,-3.0,2020-01-07 09:31:47.030785,300.05,300.09,0
