,last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome,Spread,AWS,Anomaly,Spread Change,Quote IMB,VPIN
0,2020-01-21 09:30:03,N,AAPL,317.08,1.0,317.17,4.0,0.0,-21.0,2020-01-21 09:30:03.071319,317.1,317.22,0,0.09000000000003183,0.09000000000003183,0,0,-0.6,0.00012
1,2020-01-21 09:30:17,N,AAPL,317.1,11.0,317.22,3.0,-4.0,-1.0,2020-01-21 09:30:17.437342,317.18,317.2,0,0.12000000000000455,0.09309523809525899,0,1,0.5714285714285714,0.00012
2,2020-01-21 09:30:22,N,AAPL,317.18,1.0,317.2,1.0,-10.0,-2.0,2020-01-21 09:30:22.481576,317.18,317.2,0,0.01999999999998181,0.08788461538455294,1,-1,0.0,0.00012
3,2020-01-21 09:30:23,N,AAPL,317.18,1.0,317.2,1.0,-3.0,-3.0,2020-01-21 09:30:23.007867,317.19,317.2,0,0.01999999999998181,0.08333333333325754,1,1,0.0,0.00012
4,2020-01-21 09:30:24,N,AAPL,317.19,4.0,317.2,1.0,2.0,-2.0,2020-01-21 09:30:24.048904,317.16,317.21,0,0.009999999999990905,0.06622222222210894,1,-1,0.6,0.00012
5,2020-01-21 09:30:25,N,AAPL,317.16,2.0,317.21,4.0,1.0,3.0,2020-01-21 09:30:25.067412,317.16,317.21,0,0.049999999999954525,0.06757142857139797,1,1,-0.3333333333333333,0.00012
6,2020-01-21 09:30:26,N,AAPL,317.16,2.0,317.21,2.0,1.0,0.0,2020-01-21 09:30:26.226849,317.19,317.25,0,0.049999999999954525,0.066363636363576,1,1,0.0,0.00012
7,2020-01-21 09:30:27,N,AAPL,317.19,1.0,317.25,3.0,-2.0,-1.0,2020-01-21 09:30:27.012751,317.17,317.25,0,0.060000000000002274,0.07180778032034141,0,1,-0.5,0.00012
8,2020-01-21 09:30:28,N,AAPL,317.17,2.0,317.25,2.0,0.0,1.0,2020-01-21 09:30:28.017307,317.19,317.25,0,0.07999999999998408,0.07310476190474446,0,1,0.0,0.00012
9,2020-01-21 09:30:29,N,AAPL,317.19,2.0,317.25,1.0,-1.0,-1.0,2020-01-21 09:30:29.047105,317.24,317.26,0,0.060000000000002274,0.07104377104371906,0,-1,0.3333333333333333,0.00012
10,2020-01-21 09:30:30,N,AAPL,317.24,2.0,317.26,1.0,1.0,0.0,2020-01-21 09:30:30.303457,317.21,317.26,0,0.01999999999998181,0.06634182908544517,1,-1,0.3333333333333333,0.00012
11,2020-01-21 09:30:31,N,AAPL,317.21,3.0,317.26,1.0,1.0,0.0,2020-01-21 09:30:31.469575,317.25,317.27,0,0.05000000000001137,0.06250000000005684,1,1,0.5,0.00012
12,2020-01-21 09:30:33,N,AAPL,317.25,3.0,317.27,1.0,2.0,0.0,2020-01-21 09:30:33.755159,317.29,317.34,1,0.01999999999998181,0.05645714285719805,1,-1,0.5,0.00012
13,2020-01-21 09:30:37,N,AAPL,317.29,2.0,317.34,1.0,1.0,0.0,2020-01-21 09:30:37.795934,317.33,317.36,0,0.049999999999954525,0.054230769230798614,1,1,0.3333333333333333,0.00012
