last_interval,Exchange,Bid_Price,Offer_Price,Bid_Size,Offer_Size,Bid_Size_Diff,Offer_Size_Diff,Spread,Spread_Change,WBP,WAP,VWAP,AWS,Anomaly,Rolling_Imbalance,p_time,Next_Bid,Next_Offer,outcome
2020-01-10 09:30:22,N,310.3,310.36,4.0,2.0,2.0,0.0,0.060000000000002274,-0.07999999999998408,13.999162101192395,10.00057997164583,11.999871036419112,-3.9985821295465644,0.0,0.8,2020-01-10 09:30:22.797899,310.29,310.38,0
2020-01-10 09:30:23,N,310.29,310.38,2.0,2.0,0.0,0.0,0.08999999999997499,-5.684341886080802e-14,9.999935544168359,11.99993556285843,10.999935553513396,2.0000000186900717,0.0,1.2,2020-01-10 09:30:23.061579,310.37,310.43,0
2020-01-10 09:30:24,N,310.37,310.43,2.0,2.0,-2.0,0.0,0.060000000000002274,0.01999999999998181,11.999226729387505,9.999549012659859,10.999387871023682,-1.9996777167276463,0.0,0.9,2020-01-10 09:30:24.981292,310.4,310.43,0
2020-01-10 09:30:25,N,310.4,310.43,4.0,2.0,0.0,0.0,0.03000000000002956,-0.01999999999998181,15.998904639175258,9.999871146474247,12.999387892824753,-5.999033492701011,0.0,0.7,2020-01-10 09:30:25.838703,310.0,310.4,0
2020-01-10 09:30:26,N,310.0,310.4,1.0,2.0,-1.0,0.0,0.39999999999997726,0.3299999999999841,13.014967741935484,10.001030927835053,11.50799933488527,-3.013936814100431,1.0,1.0,2020-01-10 09:30:26.692708,310.35,310.4,0
2020-01-10 09:30:27,N,310.35,310.4,2.0,4.0,0.0,2.0,0.049999999999954525,-0.03000000000002956,8.998485580795874,17.999613402061854,13.499049491428863,9.00112782126598,1.0,2.2,2020-01-10 09:30:27.995556,310.0,310.38,0
2020-01-10 09:30:28,N,310.0,310.38,1.0,2.0,-1.0,0.0,0.37999999999999545,0.30000000000001137,13.01232258064516,10.000257748566273,11.506290164605716,-3.0120648320788863,0.0,1.0,2020-01-10 09:30:28.794534,310.23,310.43,0
2020-01-10 09:30:29,N,310.23,310.43,2.0,2.0,1.0,0.0,0.19999999999998863,-0.11000000000001364,5.997034458305128,9.997551783010662,7.997293120657895,4.000517324705534,0.0,1.8,2020-01-10 09:30:29.964436,310.26,310.31,0
2020-01-10 09:30:31,N,310.26,310.31,2.0,2.0,0.0,0.0,0.05000000000001137,-0.009999999999990905,13.999999999999998,13.999935548322645,13.999967774161322,-6.445167735336099e-05,0.0,1.1,2020-01-10 09:30:31.941428,310.22,310.29,0
2020-01-10 09:30:32,N,310.22,310.29,2.0,4.0,-1.0,0.0,0.06999999999999318,0.009999999999990905,16.000709174134485,16.00006445583164,16.000386814983063,-0.0006447183028441827,0.0,1.1,2020-01-10 09:30:32.228633,310.24,310.31,0
2020-01-10 09:30:33,N,310.24,310.31,3.0,2.0,1.0,0.0,0.06999999999999318,0.0,14.9998710675606,10.000708968450905,12.500290018005753,-4.999162099109695,0.0,0.7333333333333333,2020-01-10 09:30:33.775687,310.29,310.36,0
2020-01-10 09:30:34,N,310.29,310.36,2.0,2.0,0.0,0.0,0.06999999999999318,-0.10000000000002274,13.998839795030454,10.000064441293981,11.999452118162218,-3.998775353736473,1.0,0.8,2020-01-10 09:30:34.897837,310.29,310.43,0
2020-01-10 09:30:35,N,310.29,310.43,2.0,2.0,0.0,0.0,0.13999999999998636,0.07999999999998408,9.999677720841794,9.998518184453822,9.999097952647809,-0.0011595363879717269,1.0,1.0,2020-01-10 09:30:35.571502,310.34,310.43,0
2020-01-10 09:30:36,N,310.34,310.43,2.0,2.0,1.0,0.0,0.09000000000003183,-0.3899999999999295,14.997583295740158,9.99903359855684,12.4983084471485,-4.998549697183318,0.0,0.9,2020-01-10 09:30:36.701730,310.37,310.46,0
2020-01-10 09:30:37,N,310.37,310.46,2.0,2.0,0.0,0.0,0.08999999999997499,-5.684341886080802e-14,9.999226729387503,9.999162533015527,9.999194631201515,-6.41963719765215e-05,0.0,1.0,2020-01-10 09:30:37.936829,310.36,310.45,0
2020-01-10 09:30:38,N,310.36,310.45,2.0,2.0,0.0,0.0,0.08999999999997499,0.0,9.999677793530093,9.999613464325979,9.999645628928036,-6.432920411469922e-05,0.0,1.0,2020-01-10 09:30:38.987145,310.43,310.5,0
2020-01-10 09:30:39,N,310.43,310.5,2.0,4.0,0.0,0.0,0.06999999999999318,-0.07999999999998408,11.999871146474245,16.000708534621577,14.00028984054791,4.000837388147332,1.0,1.5,2020-01-10 09:30:39.989771,310.44,310.99,0
