last_interval,Exchange,Bid_Price,Offer_Price,Bid_Size,Offer_Size,Bid_Size_Diff,Offer_Size_Diff,Spread,Spread_Change,WBP,WAP,VWAP,AWS,Anomaly,Rolling_Imbalance,p_time,Next_Bid,Next_Offer,outcome
2020-01-22 09:30:26,N,318.52,318.575,2.0,2.5,0.5,-0.5,0.05500000000000682,-0.33500000000000796,8.49838314705513,11.50050224046341,9.99944269375927,3.0021190934082798,0.5,1.4500000000000002,2020-01-22 09:30:26.491170,318.53,318.5933333333333,0
2020-01-22 09:30:27,N,318.53,318.5933333333333,2.6666666666666665,2.8333333333333335,0.0,0.5,0.06333333333334205,0.006666666666660603,12.999544867790748,12.166530658232759,12.583037763011752,-0.8330142095579903,0.16666666666666666,1.1166666666666667,2020-01-22 09:30:27.545547,318.49,318.6,0
2020-01-22 09:30:30,N,318.49,318.6,2.0,2.0,0.0,-2.0,0.11000000000001364,0.010000000000047748,10.000816352161763,14.999748901443816,12.50028262680279,4.998932549282053,1.0,1.5,2020-01-22 09:30:30.420932,318.51666666666665,318.57,0
2020-01-22 09:30:32,N,318.51666666666665,318.57,2.0,3.3333333333333335,0.0,0.6666666666666666,0.05333333333334167,-0.020000000000000757,9.999790702590342,15.667399111679146,12.833594907134744,5.667608409088804,1.0,1.5666666666666667,2020-01-22 09:30:32.466666,318.5133333333333,318.56,0
2020-01-22 09:30:33,N,318.5133333333333,318.56,4.0,2.0,0.6666666666666666,-0.6666666666666666,0.04666666666668107,0.0,14.000041864213175,13.333647245940064,13.66684455507662,-0.6663946182731113,0.0,1.1333333333333333,2020-01-22 09:30:33.856686,318.5455,318.6105,0
2020-01-22 09:30:34,N,318.5455,318.6105,3.5,2.4,0.0,0.1,0.06500000000000342,-2.842170943040401e-15,17.69976771984593,11.399720930534418,14.549744325190176,-6.300046789311513,0.25,0.7,2020-01-22 09:30:34.974368,318.515,318.60166666666663,0
2020-01-22 09:30:35,N,318.515,318.60166666666663,3.0,2.6666666666666665,0.0,-0.3333333333333333,0.08666666666667311,0.030000000000010612,14.333846157788768,15.666133639918945,14.999989898853856,1.3322874821301764,0.5,1.2833333333333334,2020-01-22 09:30:35.335756,318.53,318.61,0
2020-01-22 09:30:36,N,318.53,318.61,2.0,2.0,-2.0,0.0,0.08000000000004093,-0.14999999999997726,15.999497692525038,10.00012554533756,12.9998116189313,-5.9993721471874775,0.0,0.7,2020-01-22 09:30:36.028797,318.54499999999996,318.627,0
2020-01-22 09:30:37,N,318.54499999999996,318.627,2.6,2.0,0.0,0.0,0.08199999999999932,0.005999999999994543,14.000106920503288,10.000050227590753,12.000078574047022,-4.000056692912535,0.4,0.8,2020-01-22 09:30:37.968528,318.54,318.6125,0
2020-01-22 09:30:38,N,318.54,318.6125,2.0,3.0,0.0,0.5,0.07250000000000512,-0.01999999999999602,10.499937326391457,11.500392325732125,11.000164826061791,1.0004549993406693,1.0,1.125,2020-01-22 09:30:38.986761,318.54,318.6066666666667,0
