last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome
2020-01-28 11:07:05,N,AAPL,315.59,1.0,315.62,2.0,-1.0,0.0,2020-01-28 11:07:05.079539,315.56,315.6,0
2020-01-28 11:07:06,N,AAPL,315.56,1.0,315.6,3.0,0.0,1.0,2020-01-28 11:07:06.566654,315.57,315.61,0
2020-01-28 11:07:07,N,AAPL,315.57,3.0,315.61,1.0,1.0,-1.0,2020-01-28 11:07:07.134963,315.47,315.51,-1
2020-01-28 11:07:09,N,AAPL,315.47,2.0,315.51,1.0,0.0,-2.0,2020-01-28 11:07:09.808087,315.44,315.48,0
2020-01-28 11:07:10,N,AAPL,315.44,2.0,315.48,3.0,1.0,0.0,2020-01-28 11:07:10.534677,315.55,315.58,1
2020-01-28 11:07:13,N,AAPL,315.55,6.0,315.58,2.0,4.0,-1.0,2020-01-28 11:07:13.143693,315.52,315.56,0
2020-01-28 11:07:14,N,AAPL,315.52,3.0,315.56,5.0,-1.0,3.0,2020-01-28 11:07:14.945667,315.52,315.56,0
2020-01-28 11:07:15,N,AAPL,315.52,2.0,315.56,5.0,-1.0,0.0,2020-01-28 11:07:15.536364,315.52,315.56,0
2020-01-28 11:07:16,N,AAPL,315.52,2.0,315.56,5.0,0.0,0.0,2020-01-28 11:07:16.630632,315.51,315.53,0
2020-01-28 11:07:17,N,AAPL,315.51,2.0,315.53,3.0,0.0,-2.0,2020-01-28 11:07:17.358792,315.49,315.52,0
2020-01-28 11:07:18,N,AAPL,315.49,1.0,315.52,1.0,0.0,0.0,2020-01-28 11:07:18.029830,315.46,315.5,0
2020-01-28 11:07:19,N,AAPL,315.46,2.0,315.5,2.0,1.0,1.0,2020-01-28 11:07:19.177021,315.48,315.52,0
2020-01-28 11:07:21,N,AAPL,315.48,2.0,315.52,1.0,0.0,-1.0,2020-01-28 11:07:21.522192,315.46,315.5,0
2020-01-28 11:07:22,N,AAPL,315.46,2.0,315.5,2.0,0.0,-1.0,2020-01-28 11:07:22.753955,315.43,315.45,-1
2020-01-28 11:07:23,N,AAPL,315.43,2.0,315.45,2.0,0.0,1.0,2020-01-28 11:07:23.105922,315.45,315.48,0
2020-01-28 11:07:24,N,AAPL,315.45,1.0,315.48,2.0,-1.0,0.0,2020-01-28 11:07:24.929849,315.44,315.47,0
2020-01-28 11:07:25,N,AAPL,315.44,2.0,315.47,2.0,1.0,0.0,2020-01-28 11:07:25.070887,315.38,315.42,-1
2020-01-28 11:07:26,N,AAPL,315.38,4.0,315.42,2.0,3.0,0.0,2020-01-28 11:07:26.694925,315.41,315.45,0
2020-01-28 11:07:27,N,AAPL,315.41,3.0,315.45,1.0,1.0,-1.0,2020-01-28 11:07:27.049042,315.39,315.43,0
2020-01-28 11:07:28,N,AAPL,315.39,1.0,315.43,2.0,0.0,0.0,2020-01-28 11:07:28.119859,315.39,315.43,0
2020-01-28 11:07:29,N,AAPL,315.39,5.0,315.43,1.0,3.0,-1.0,2020-01-28 11:07:29.051028,315.41,315.46,0
2020-01-28 11:07:30,N,AAPL,315.41,3.0,315.46,2.0,0.0,1.0,2020-01-28 11:07:30.086161,315.39,315.44,0
2020-01-28 11:07:31,N,AAPL,315.39,2.0,315.44,4.0,1.0,1.0,2020-01-28 11:07:31.738421,315.39,315.43,0
2020-01-28 11:07:32,N,AAPL,315.39,2.0,315.43,2.0,1.0,0.0,2020-01-28 11:07:32.166516,315.41,315.45,0
2020-01-28 11:07:33,N,AAPL,315.41,1.0,315.45,1.0,-3.0,-1.0,2020-01-28 11:07:33.135031,315.36,315.4,-1
2020-01-28 11:07:34,N,AAPL,315.36,3.0,315.4,3.0,-1.0,1.0,2020-01-28 11:07:34.728892,315.36,315.4,0
2020-01-28 11:07:35,N,AAPL,315.36,2.0,315.4,3.0,0.0,1.0,2020-01-28 11:07:35.163382,315.39,315.41,0
2020-01-28 11:07:37,N,AAPL,315.39,2.0,315.41,2.0,1.0,1.0,2020-01-28 11:07:37.045588,315.38,315.41,0
2020-01-28 11:07:38,N,AAPL,315.38,4.0,315.41,1.0,3.0,-3.0,2020-01-28 11:07:38.808492,315.38,315.42,0
2020-01-28 11:07:39,N,AAPL,315.38,5.0,315.42,2.0,-1.0,0.0,2020-01-28 11:07:39.474738,315.38,315.4,0
2020-01-28 11:07:41,N,AAPL,315.38,2.0,315.4,2.0,-3.0,0.0,2020-01-28 11:07:41.109263,315.35,315.38,0
2020-01-28 11:07:43,N,AAPL,315.35,1.0,315.38,2.0,0.0,1.0,2020-01-28 11:07:43.270940,315.32,315.35,0
2020-01-28 11:07:44,N,AAPL,315.32,2.0,315.35,1.0,0.0,-3.0,2020-01-28 11:07:44.345927,315.31,315.32,0
2020-01-28 11:07:46,N,AAPL,315.31,4.0,315.32,3.0,-2.0,-4.0,2020-01-28 11:07:46.937252,315.31,315.34,0
2020-01-28 11:07:47,N,AAPL,315.31,4.0,315.34,1.0,0.0,-2.0,2020-01-28 11:07:47.359552,315.32,315.35,0
2020-01-28 11:07:48,N,AAPL,315.32,1.0,315.35,4.0,0.0,2.0,2020-01-28 11:07:48.779379,315.31,315.34,0
2020-01-28 11:07:49,N,AAPL,315.31,2.0,315.34,2.0,0.0,0.0,2020-01-28 11:07:49.251139,315.37,315.4,1
2020-01-28 11:07:50,N,AAPL,315.37,2.0,315.4,1.0,-1.0,0.0,2020-01-28 11:07:50.047521,315.39,315.42,0
2020-01-28 11:07:51,N,AAPL,315.39,4.0,315.42,2.0,3.0,0.0,2020-01-28 11:07:51.486100,315.32,315.37,-1
2020-01-28 11:07:52,N,AAPL,315.32,3.0,315.37,2.0,1.0,-2.0,2020-01-28 11:07:52.100908,315.32,315.36,0
2020-01-28 11:07:53,N,AAPL,315.32,3.0,315.36,2.0,1.0,0.0,2020-01-28 11:07:53.022615,315.35,315.4,0
2020-01-28 11:07:54,N,AAPL,315.35,5.0,315.4,4.0,3.0,2.0,2020-01-28 11:07:54.142657,315.35,315.38,0
2020-01-28 11:07:55,N,AAPL,315.35,3.0,315.38,2.0,1.0,0.0,2020-01-28 11:07:55.109868,315.35,315.38,0
2020-01-28 11:07:56,N,AAPL,315.35,3.0,315.38,2.0,1.0,0.0,2020-01-28 11:07:56.041389,315.36,315.4,0
2020-01-28 11:07:57,N,AAPL,315.36,2.0,315.4,2.0,1.0,0.0,2020-01-28 11:07:57.599949,315.35,315.38,0
