,last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome,Spread,AWS,Anomaly,Spread Change,Quote IMB,VPIN
0,2020-01-29 09:30:00,N,AAPL,324.55,3.0,324.64,1.0,0.0,0.0,2020-01-29 09:30:00.610183,324.77,324.86,1,0.08999999999997499,0.08999999999997499,0,0,0.5,0.0
1,2020-01-29 09:30:02,N,AAPL,324.77,1.0,324.86,3.0,-3.0,2.0,2020-01-29 09:30:02.326551,324.6,324.65,-1,0.09000000000003183,0.19999999999998863,0,1,-0.5,0.0
2,2020-01-29 09:30:05,N,AAPL,324.6,1.0,324.65,1.0,0.0,-2.0,2020-01-29 09:30:05.389691,324.58,324.65,0,0.049999999999954525,0.17000000000001592,0,-1,0.0,0.0
3,2020-01-29 09:30:11,N,AAPL,324.58,2.0,324.65,1.0,1.0,0.0,2020-01-29 09:30:11.898185,324.19,324.21,-1,0.06999999999999318,0.15619047619048843,0,1,0.3333333333333333,0.0
4,2020-01-29 09:30:26,N,AAPL,324.19,1.0,324.21,2.0,-1.0,1.0,2020-01-29 09:30:26.397843,324.25,324.33,1,0.01999999999998181,0.07125000000002046,1,-1,-0.3333333333333333,0.0
5,2020-01-29 09:30:27,N,AAPL,324.25,4.0,324.33,3.0,3.0,-1.0,2020-01-29 09:30:27.138607,324.25,324.32,0,0.07999999999998408,0.09159090909093948,0,1,0.14285714285714285,0.00042
6,2020-01-29 09:30:29,N,AAPL,324.25,1.0,324.32,2.0,0.0,-1.0,2020-01-29 09:30:29.057225,324.3,324.35,0,0.06999999999999318,0.07307692307699654,1,-1,-0.3333333333333333,0.00042
7,2020-01-29 09:30:30,N,AAPL,324.3,2.0,324.35,2.0,-1.0,0.0,2020-01-29 09:30:30.026460,324.42,324.49,1,0.05000000000001137,0.06999999999999318,1,-1,0.0,0.00042
8,2020-01-29 09:30:31,N,AAPL,324.42,4.0,324.49,2.0,1.0,1.0,2020-01-29 09:30:31.527862,324.51,324.58,1,0.06999999999999318,0.06950464396282996,1,1,0.3333333333333333,0.00042
9,2020-01-29 09:30:32,N,AAPL,324.51,1.0,324.58,1.0,0.0,0.0,2020-01-29 09:30:32.192804,324.58,324.65,0,0.06999999999999318,0.07005555555548426,1,1,0.0,0.00167
10,2020-01-29 09:30:33,N,AAPL,324.58,4.0,324.65,1.0,3.0,-3.0,2020-01-29 09:30:33.035086,324.6,324.64,0,0.06999999999999318,0.05186403508770354,1,1,0.6,0.00167
11,2020-01-29 09:30:34,N,AAPL,324.6,4.0,324.64,1.0,3.0,-3.0,2020-01-29 09:30:34.470910,324.62,324.65,0,0.03999999999996362,0.03707142857138024,1,-1,0.6,0.00167
12,2020-01-29 09:30:35,N,AAPL,324.62,2.0,324.65,1.0,-2.0,0.0,2020-01-29 09:30:35.380527,324.68,324.72,1,0.029999999999972715,0.033857142857073086,1,-1,0.3333333333333333,0.00167
13,2020-01-29 09:30:36,N,AAPL,324.68,3.0,324.72,2.0,2.0,1.0,2020-01-29 09:30:36.211338,324.95,325.0,1,0.040000000000020464,0.03359683794462853,1,1,0.2,0.00167
14,2020-01-29 09:30:37,N,AAPL,324.95,2.0,325.0,1083.0,-2.0,1082.0,2020-01-29 09:30:37.013475,324.93,325.0,0,0.05000000000001137,0.4671012658228051,1,1,-0.9963133640552996,0.00209
15,2020-01-29 09:30:38,N,AAPL,324.93,2.0,325.0,776.0,-2.0,775.0,2020-01-29 09:30:38.079047,324.9,324.99,0,0.06999999999999318,0.4491316023781451,1,1,-0.9948586118251928,0.00542
16,2020-01-29 09:30:39,N,AAPL,324.9,1.0,324.99,2.0,-2.0,1.0,2020-01-29 09:30:39.003672,324.97,325.0,0,0.09000000000003183,0.4397885238574304,1,1,-0.3333333333333333,0.00875
17,2020-01-29 09:30:40,N,AAPL,324.97,1.0,325.0,641.0,-1.0,-14.0,2020-01-29 09:30:40.310471,325.45,325.5,1,0.029999999999972715,0.4305906067529577,1,-1,-0.9968847352024922,0.00875
18,2020-01-29 09:30:41,N,AAPL,325.45,2.0,325.5,68.0,-2.0,66.0,2020-01-29 09:30:41.168129,325.37,325.47,0,0.05000000000001137,0.40065062598176837,1,1,-0.9428571428571428,0.01208
19,2020-01-29 09:30:42,N,AAPL,325.37,2.0,325.47,1.0,0.0,0.0,2020-01-29 09:30:42.096673,325.37,325.38,0,0.10000000000002274,0.36540011834108554,1,1,0.3333333333333333,0.01541
20,2020-01-29 09:30:43,N,AAPL,325.37,2.0,325.38,3.0,1.0,2.0,2020-01-29 09:30:43.026274,325.43,325.49,1,0.009999999999990905,0.3335494801694381,1,-1,-0.2,0.01541
21,2020-01-29 09:30:44,N,AAPL,325.43,1.0,325.49,1.0,-3.0,0.0,2020-01-29 09:30:44.303440,325.47,325.51,0,0.060000000000002274,0.31734310673766686,1,1,0.0,0.01541
22,2020-01-29 09:30:45,N,AAPL,325.47,1.0,325.51,34.0,0.0,30.0,2020-01-29 09:30:45.023946,325.53,325.59,1,0.03999999999996362,0.307260638297862,1,-1,-0.9428571428571428,0.01541
23,2020-01-29 09:30:46,N,AAPL,325.53,2.0,325.59,19.0,-1.0,11.0,2020-01-29 09:30:46.868477,325.5,325.59,0,0.060000000000002274,0.2778603376469846,1,1,-0.8095238095238095,0.01874
24,2020-01-29 09:30:47,N,AAPL,325.5,1.0,325.59,8.0,-1.0,-11.0,2020-01-29 09:30:47.016854,325.59,325.65,0,0.08999999999997499,0.26442331703646005,0,1,-0.7777777777777778,0.02207
25,2020-01-29 09:30:48,N,AAPL,325.59,4.0,325.65,4.0,2.0,1.0,2020-01-29 09:30:48.081675,325.6,325.65,0,0.060000000000002274,0.20370731978687218,0,-1,0.0,0.02207
26,2020-01-29 09:30:49,N,AAPL,325.6,4.0,325.65,11.0,0.0,7.0,2020-01-29 09:30:49.298015,325.62,325.64,0,0.049999999999954525,0.15244255022821562,1,-1,-0.4666666666666667,0.0254
27,2020-01-29 09:30:50,N,AAPL,325.62,4.0,325.64,1.0,2.0,-10.0,2020-01-29 09:30:50.343337,325.62,325.69,0,0.01999999999998181,0.1044853783538997,1,-1,0.6,0.0254
28,2020-01-29 09:30:51,N,AAPL,325.62,1.0,325.69,68.0,-3.0,-34.0,2020-01-29 09:30:51.034061,325.72,325.76,1,0.06999999999999318,0.1098611183444973,1,1,-0.9710144927536232,0.02873
29,2020-01-29 09:30:52,N,AAPL,325.72,2.0,325.76,1.0,0.0,-70.0,2020-01-29 09:30:52.261080,325.81,325.9,1,0.03999999999996362,0.08588825969945901,1,-1,0.3333333333333333,0.03206
30,2020-01-29 09:30:53,N,AAPL,325.81,3.0,325.9,183.0,1.0,0.0,2020-01-29 09:30:53.210798,325.8,325.86,0,0.08999999999997499,0.10185077071486148,1,1,-0.967741935483871,0.03206
31,2020-01-29 09:30:54,N,AAPL,325.8,4.0,325.86,2.0,3.0,-156.0,2020-01-29 09:30:54.074151,325.82,325.86,0,0.060000000000002274,0.05760929972308304,1,-1,0.3333333333333333,0.03539
32,2020-01-29 09:30:55,N,AAPL,325.82,1.0,325.86,2.0,-3.0,1.0,2020-01-29 09:30:55.475403,325.82,325.89,0,0.040000000000020464,0.04743193916704058,1,-1,-0.3333333333333333,0.03539
33,2020-01-29 09:30:56,N,AAPL,325.82,4.0,325.89,1.0,2.0,0.0,2020-01-29 09:30:56.158543,325.87,325.89,0,0.06999999999999318,0.007688116794554389,1,1,0.6,0.03539
34,2020-01-29 09:30:57,N,AAPL,325.87,1.0,325.89,1.0,-1.0,0.0,2020-01-29 09:30:57.319193,325.69,325.74,-1,0.01999999999998181,-0.0020449876296879665,1,-1,0.0,0.03539
35,2020-01-29 09:30:58,N,AAPL,325.69,2.0,325.74,1.0,1.0,0.0,2020-01-29 09:30:58.092274,325.7,325.78,0,0.05000000000001137,-0.016582481254260983,1,1,0.3333333333333333,0.03872
36,2020-01-29 09:30:59,N,AAPL,325.7,1.0,325.78,1.0,0.0,-3.0,2020-01-29 09:30:59.015635,325.64,325.7,0,0.07999999999998408,-0.023578480240587396,1,1,0.0,0.03872
37,2020-01-29 09:31:00,N,AAPL,325.64,2.0,325.7,3.0,1.0,-1.0,2020-01-29 09:31:00.062954,325.67,325.77,0,0.060000000000002274,-0.03545240184701015,1,-1,-0.2,0.03872
38,2020-01-29 09:31:01,N,AAPL,325.67,9.0,325.77,2.0,5.0,0.0,2020-01-29 09:31:01.015889,325.7,325.74,0,0.0999999999999659,-0.08740934634721498,1,1,0.6363636363636364,0.03872
39,2020-01-29 09:31:02,N,AAPL,325.7,1.0,325.74,2.0,0.0,0.0,2020-01-29 09:31:02.007946,325.66,325.73,0,0.040000000000020464,-0.09249384150928108,1,-1,-0.3333333333333333,0.04205
40,2020-01-29 09:31:03,N,AAPL,325.66,3.0,325.73,1.0,-1.0,-2.0,2020-01-29 09:31:03.005524,325.66,325.71,0,0.06999999999999318,-0.10689995327896895,1,1,0.5,0.04205
41,2020-01-29 09:31:04,N,AAPL,325.66,2.0,325.71,2.0,1.0,0.0,2020-01-29 09:31:04.176971,325.67,325.75,0,0.049999999999954525,-0.11573517896118801,1,-1,0.0,0.04205
42,2020-01-29 09:31:05,N,AAPL,325.67,2.0,325.75,1.0,0.0,0.0,2020-01-29 09:31:05.000970,325.65,325.66,-1,0.07999999999998408,-0.1245942294636393,1,1,0.3333333333333333,0.04205
43,2020-01-29 09:31:06,N,AAPL,325.65,1.0,325.66,2.0,-2.0,-2.0,2020-01-29 09:31:06.042078,325.69,325.74,1,0.010000000000047748,-0.1284215846957295,1,-1,-0.3333333333333333,0.04205
44,2020-01-29 09:31:07,N,AAPL,325.69,2.0,325.74,3.0,0.0,2.0,2020-01-29 09:31:07.490551,325.68,325.78,0,0.05000000000001137,-0.13671735432774312,1,1,-0.2,0.04538
45,2020-01-29 09:31:08,N,AAPL,325.68,3.0,325.78,2.0,1.0,0.0,2020-01-29 09:31:08.008577,325.78,325.85,0,0.0999999999999659,-0.14876013519983644,1,1,0.2,0.04538
46,2020-01-29 09:31:09,N,AAPL,325.78,1.0,325.85,1.0,-1.0,-1.0,2020-01-29 09:31:09.226243,325.82,325.9,0,0.07000000000005002,-0.15345313498556834,1,-1,0.0,0.04538
47,2020-01-29 09:31:10,N,AAPL,325.82,1.0,325.9,145.0,0.0,0.0,2020-01-29 09:31:10.008168,325.81,325.85,0,0.07999999999998408,-0.12135186977877765,1,1,-0.9863013698630136,0.04538
48,2020-01-29 09:31:11,N,AAPL,325.81,1.0,325.85,1.0,0.0,-136.0,2020-01-29 09:31:11.646707,325.8,325.9,0,0.040000000000020464,-0.12616007694583686,1,-1,0.0,0.04871
49,2020-01-29 09:31:12,N,AAPL,325.8,1.0,325.9,119.0,0.0,0.0,2020-01-29 09:31:12.072905,325.82,325.9,0,0.0999999999999659,-0.1029119997741077,1,1,-0.9833333333333333,0.04871
50,2020-01-29 09:31:13,N,AAPL,325.82,2.0,325.9,107.0,1.0,106.0,2020-01-29 09:31:13.488302,325.96,325.99,1,0.07999999999998408,-0.08916679194231847,1,-1,-0.963302752293578,0.05204
51,2020-01-29 09:31:15,N,AAPL,325.96,2.0,325.99,1.0,0.0,-106.0,2020-01-29 09:31:15.193774,326.12,326.18,1,0.03000000000002956,-0.10084563301859362,1,-1,0.3333333333333333,0.05537
52,2020-01-29 09:31:16,N,AAPL,326.12,4.0,326.18,2.0,2.0,-3.0,2020-01-29 09:31:16.140272,326.24,326.33,1,0.060000000000002274,-0.12830124076555194,1,1,0.3333333333333333,0.05537
53,2020-01-29 09:31:17,N,AAPL,326.24,2.0,326.33,1.0,0.0,-1.0,2020-01-29 09:31:17.329080,326.22,326.27,0,0.08999999999997499,-0.14328303303307166,1,1,0.3333333333333333,0.05537
54,2020-01-29 09:31:19,N,AAPL,326.22,2.0,326.27,2.0,0.0,1.0,2020-01-29 09:31:19.392310,326.16,326.24,0,0.049999999999954525,-0.15712952394079593,1,-1,0.0,0.05537
55,2020-01-29 09:31:20,N,AAPL,326.16,1.0,326.24,2.0,0.0,0.0,2020-01-29 09:31:20.403730,326.18,326.23,0,0.07999999999998408,-0.163083651562431,1,1,-0.3333333333333333,0.0587
56,2020-01-29 09:31:21,N,AAPL,326.18,2.0,326.23,4.0,0.0,0.0,2020-01-29 09:31:21.251737,326.38,326.39,1,0.05000000000001137,-0.17501020970655645,1,-1,-0.3333333333333333,0.0587
57,2020-01-29 09:31:22,N,AAPL,326.38,1.0,326.39,1.0,0.0,-3.0,2020-01-29 09:31:22.023735,326.29,326.38,0,0.009999999999990905,-0.18266696615768296,1,-1,0.0,0.0587
58,2020-01-29 09:31:23,N,AAPL,326.29,1.0,326.38,3.0,0.0,1.0,2020-01-29 09:31:23.018193,326.39,326.46,1,0.08999999999997499,-0.1887834150894605,1,1,-0.5,0.0587
59,2020-01-29 09:31:24,N,AAPL,326.39,4.0,326.46,2.0,3.0,1.0,2020-01-29 09:31:24.185079,326.36,326.45,0,0.06999999999999318,-0.2187039793273584,1,-1,0.3333333333333333,0.0587
60,2020-01-29 09:31:25,N,AAPL,326.36,2.0,326.45,6.0,-2.0,0.0,2020-01-29 09:31:25.006424,326.44,326.49,0,0.08999999999997499,-0.23065541465626893,1,1,-0.5,0.06203
61,2020-01-29 09:31:26,N,AAPL,326.44,2.0,326.49,8.0,0.0,2.0,2020-01-29 09:31:26.215482,326.39,326.48,0,0.05000000000001137,-0.24254075397630004,1,-1,-0.6,0.06203
62,2020-01-29 09:31:27,N,AAPL,326.39,4.0,326.48,4.0,2.0,0.0,2020-01-29 09:31:27.027082,326.43,326.48,0,0.09000000000003183,-0.2682099127362676,1,1,0.0,0.06536
63,2020-01-29 09:31:28,N,AAPL,326.43,4.0,326.48,2.0,3.0,-1.0,2020-01-29 09:31:28.197953,326.58,326.62,1,0.05000000000001137,-0.2942381281026769,1,-1,0.3333333333333333,0.06536
64,2020-01-29 09:31:29,N,AAPL,326.58,3.0,326.62,1.0,1.0,0.0,2020-01-29 09:31:29.259169,326.67,326.74,1,0.040000000000020464,-0.31602662378639934,1,-1,0.5,0.06536
65,2020-01-29 09:31:30,N,AAPL,326.67,2.0,326.74,40.0,1.0,39.0,2020-01-29 09:31:30.754549,326.69,326.74,0,0.06999999999999318,-0.31352037941024946,1,1,-0.9047619047619048,0.06869
66,2020-01-29 09:31:32,N,AAPL,326.69,7.0,326.74,52.0,5.0,16.0,2020-01-29 09:31:32.340856,326.71,326.75,0,0.05000000000001137,-0.34278318885480985,1,-1,-0.7627118644067796,0.07202
67,2020-01-29 09:31:33,N,AAPL,326.71,4.0,326.75,6.0,0.0,-34.0,2020-01-29 09:31:33.420955,326.75,326.82,0,0.040000000000020464,-0.36837974490435954,1,-1,-0.2,0.07535
