,last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome,Spread,AWS,Anomaly,Spread Change,Quote IMB,VPIN
0,2020-01-17 09:30:00,N,AAPL,316.21,2.0,316.41,89.0,0.0,88.0,2020-01-17 09:30:00.183188,316.61,316.67,1,0.20000000000004547,0.20000000000004547,0,0,-0.9560439560439561,0.00206
1,2020-01-17 09:30:04,N,AAPL,316.61,1.0,316.67,1.0,-1.0,-88.0,2020-01-17 09:30:04.058911,316.32,316.38,-1,0.060000000000002274,0.06955555555560977,0,-1,0.0,0.00206
2,2020-01-17 09:30:12,N,AAPL,316.32,1.0,316.38,2.0,-1.0,1.0,2020-01-17 09:30:12.774153,316.18,316.19,-1,0.060000000000002274,0.07467391304345483,0,1,-0.3333333333333333,0.00206
3,2020-01-17 09:30:17,N,AAPL,316.18,1.0,316.19,25.0,0.0,23.0,2020-01-17 09:30:17.438896,316.31,316.39,1,0.009999999999990905,0.058700854700873606,0,-1,-0.9230769230769231,0.00206
4,2020-01-17 09:30:19,N,AAPL,316.31,1.0,316.39,2.0,-1.0,0.0,2020-01-17 09:30:19.836199,316.31,316.4,0,0.07999999999998408,0.058459383753472594,0,1,-0.3333333333333333,0.00206
5,2020-01-17 09:30:20,N,AAPL,316.31,1.0,316.4,1.0,0.0,-1.0,2020-01-17 09:30:20.730120,316.24,316.27,-1,0.08999999999997499,0.058273809523768705,0,1,0.0,0.00206
6,2020-01-17 09:30:28,N,AAPL,316.24,1.0,316.27,2.0,0.0,1.0,2020-01-17 09:30:28.072211,316.34,316.37,1,0.029999999999972715,0.0651024590163729,0,-1,-0.3333333333333333,0.00206
7,2020-01-17 09:30:29,N,AAPL,316.34,4.0,316.37,2.0,2.0,0.0,2020-01-17 09:30:29.004287,316.45,316.48,1,0.03000000000002956,0.05145161290317901,0,1,0.3333333333333333,0.00206
8,2020-01-17 09:30:30,N,AAPL,316.45,1.0,316.48,1.0,-1.0,-1.0,2020-01-17 09:30:30.304438,316.38,316.44,-1,0.03000000000002956,0.041803076923145,1,1,0.0,0.00206
9,2020-01-17 09:30:31,N,AAPL,316.38,2.0,316.44,2.0,1.0,-2.0,2020-01-17 09:30:31.498833,316.36,316.39,0,0.060000000000002274,0.03539632545931681,1,1,0.0,0.00206
10,2020-01-17 09:30:32,N,AAPL,316.36,1.0,316.39,2.0,-1.0,0.0,2020-01-17 09:30:32.163688,316.35,316.41,0,0.029999999999972715,0.03393410852714851,1,-1,-0.3333333333333333,0.00206
11,2020-01-17 09:30:33,N,AAPL,316.35,5.0,316.41,2.0,4.0,0.0,2020-01-17 09:30:33.886929,316.37,316.42,0,0.060000000000002274,0.03043256997455046,1,1,0.42857142857142855,0.00206
12,2020-01-17 09:30:34,N,AAPL,316.37,4.0,316.42,2.0,-1.0,0.0,2020-01-17 09:30:34.669490,316.39,316.44,0,0.05000000000001137,0.025894736842076327,1,-1,0.3333333333333333,0.00206
13,2020-01-17 09:30:35,N,AAPL,316.39,2.0,316.44,10.0,-3.0,8.0,2020-01-17 09:30:35.571920,316.36,316.43,0,0.05000000000001137,0.027381507381448955,1,1,-0.6666666666666666,0.00206
14,2020-01-17 09:30:36,N,AAPL,316.36,4.0,316.43,4.0,2.0,-6.0,2020-01-17 09:30:36.040346,316.25,316.3,-1,0.06999999999999318,0.027070441079615648,1,1,0.0,0.00206
15,2020-01-17 09:30:37,N,AAPL,316.25,1.0,316.3,1.0,-1.0,0.0,2020-01-17 09:30:37.024061,316.24,316.31,0,0.05000000000001137,0.029611486486487593,1,-1,0.0,0.00206
16,2020-01-17 09:30:38,N,AAPL,316.24,2.0,316.31,2.0,0.0,-1.0,2020-01-17 09:30:38.038918,316.14,316.2,-1,0.06999999999999318,0.03489803921570456,1,1,0.0,0.00206
17,2020-01-17 09:30:39,N,AAPL,316.14,2.0,316.2,4.0,1.0,-6.0,2020-01-17 09:30:39.496209,316.14,316.2,0,0.060000000000002274,0.041414141414122696,0,-1,-0.3333333333333333,0.00206
18,2020-01-17 09:30:40,N,AAPL,316.14,1.0,316.2,3.0,0.0,-1.0,2020-01-17 09:30:40.203847,316.15,316.2,0,0.060000000000002274,0.04325185057672343,0,1,-0.5,0.00236
19,2020-01-17 09:30:41,N,AAPL,316.15,4.0,316.2,4.0,3.0,1.0,2020-01-17 09:30:41.518255,316.13,316.16,0,0.05000000000001137,0.05593849416760577,0,-1,0.0,0.00236
20,2020-01-17 09:30:42,N,AAPL,316.13,2.0,316.16,2.0,1.0,-2.0,2020-01-17 09:30:42.005835,316.11,316.17,0,0.03000000000002956,0.06162505350266656,0,-1,0.0,0.00236
21,2020-01-17 09:30:43,N,AAPL,316.11,2.0,316.17,3.0,-2.0,1.0,2020-01-17 09:30:43.214187,316.1,316.14,0,0.060000000000002274,0.06653279785814448,0,1,-0.2,0.00236
22,2020-01-17 09:30:44,N,AAPL,316.1,1.0,316.14,4.0,-1.0,1.0,2020-01-17 09:30:44.104467,316.09,316.13,0,0.03999999999996362,0.06557033248083144,0,-1,-0.6,0.00236
23,2020-01-17 09:30:45,N,AAPL,316.09,3.0,316.13,4.0,1.0,2.0,2020-01-17 09:30:45.373056,316.09,316.15,0,0.040000000000020464,0.07243021346471323,1,1,-0.14285714285714285,0.00236
24,2020-01-17 09:30:46,N,AAPL,316.09,2.0,316.15,3.0,0.0,2.0,2020-01-17 09:30:46.485620,316.04,316.07,-1,0.060000000000002274,0.07629112662010584,1,1,-0.2,0.00236
25,2020-01-17 09:30:48,N,AAPL,316.04,4.0,316.07,2.0,-2.0,1.0,2020-01-17 09:30:48.718834,315.91,315.95,-1,0.029999999999972715,0.08966582021321301,1,-1,0.3333333333333333,0.00236
26,2020-01-17 09:30:49,N,AAPL,315.91,1.0,315.95,2.0,0.0,-2.0,2020-01-17 09:30:49.004445,315.86,315.92,0,0.03999999999996362,0.09142659826358113,1,1,-0.3333333333333333,0.00236
27,2020-01-17 09:30:50,N,AAPL,315.86,2.0,315.92,1.0,-2.0,0.0,2020-01-17 09:30:50.095823,315.82,315.88,0,0.060000000000002274,0.10236263736254614,1,1,0.3333333333333333,0.00236
28,2020-01-17 09:30:51,N,AAPL,315.82,1.0,315.88,3.0,-1.0,0.0,2020-01-17 09:30:51.006582,315.82,315.86,0,0.060000000000002274,0.10197617956936256,1,1,-0.5,0.00236
29,2020-01-17 09:30:52,N,AAPL,315.82,4.0,315.86,3.0,2.0,2.0,2020-01-17 09:30:52.222689,315.82,315.86,0,0.040000000000020464,0.1201460655183837,1,-1,0.14285714285714285,0.00236
30,2020-01-17 09:30:53,N,AAPL,315.82,2.0,315.86,6.0,0.0,1.0,2020-01-17 09:30:53.231198,315.82,315.83,0,0.040000000000020464,0.1176074544012522,1,1,-0.5,0.00236
31,2020-01-17 09:30:54,N,AAPL,315.82,4.0,315.83,1.0,2.0,-1.0,2020-01-17 09:30:54.136772,315.77,315.82,0,0.009999999999990905,0.1363879598661697,1,-1,0.6,0.00236
32,2020-01-17 09:30:55,N,AAPL,315.77,2.0,315.82,2.0,-1.0,0.0,2020-01-17 09:30:55.034094,315.71,315.74,-1,0.05000000000001137,0.1426210052190413,1,1,0.0,0.00236
