,last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome,Spread,AWS,Anomaly,Spread Change,Quote IMB,VPIN
0,2020-01-15 09:30:01,N,AAPL,311.92,2.0,311.99,1.0,1.0,0.0,2020-01-15 09:30:01.004096,311.9,311.95,0,0.06999999999999318,0.06999999999999318,0,0,0.3333333333333333,0.00085
1,2020-01-15 09:30:02,N,AAPL,311.9,3.0,311.95,1.0,1.0,-2.0,2020-01-15 09:30:02.316396,311.95,312.0,0,0.05000000000001137,0.06200000000001182,0,-1,0.5,0.00085
2,2020-01-15 09:30:04,N,AAPL,311.95,1.0,312.0,73.0,-2.0,-1.0,2020-01-15 09:30:04.616660,311.59,311.62,-1,0.05000000000001137,0.08419999999995298,1,1,-0.972972972972973,0.00085
3,2020-01-15 09:30:09,N,AAPL,311.59,2.0,311.62,2.0,1.0,1.0,2020-01-15 09:30:09.164108,311.5,311.53,-1,0.03000000000002956,0.15560064935061746,1,-1,0.0,0.00085
4,2020-01-15 09:30:10,N,AAPL,311.5,1.0,311.53,3.0,-1.0,2.0,2020-01-15 09:30:10.047426,311.61,311.65,1,0.029999999999972715,0.1754583333333244,1,-1,-0.5,0.00085
5,2020-01-15 09:30:12,N,AAPL,311.61,1.0,311.65,1.0,0.0,-2.0,2020-01-15 09:30:12.154104,311.75,311.81,1,0.03999999999996362,0.19014814814812553,1,1,0.0,0.00085
6,2020-01-15 09:30:13,N,AAPL,311.75,1.0,311.81,1.0,0.0,0.0,2020-01-15 09:30:13.036859,312.29,312.34,1,0.060000000000002274,0.19076496674057353,1,1,0.0,0.00085
7,2020-01-15 09:30:17,N,AAPL,312.29,15.0,312.34,2.0,14.0,1.0,2020-01-15 09:30:17.349222,312.68,312.74,1,0.049999999999954525,-0.09718864468862876,1,-1,0.7647058823529411,0.00085
8,2020-01-15 09:30:22,N,AAPL,312.68,1.0,312.74,1.0,-14.0,-1.0,2020-01-15 09:30:22.487354,312.68,312.75,0,0.060000000000002274,-0.11069716775597271,1,1,0.0,0.00085
9,2020-01-15 09:30:23,N,AAPL,312.68,2.0,312.75,1.0,1.0,-2.0,2020-01-15 09:30:23.204993,312.67,312.79,0,0.06999999999999318,-0.14214915797913363,1,1,0.3333333333333333,0.00085
