,last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome,Spread,AWS,Anomaly,Spread Change,Quote IMB,VPIN
0,2020-01-09 09:30:00,N,AAPL,307.14,2.0,307.22,1.0,-1.0,0.0,2020-01-09 09:30:00.247996,307.35,307.35,1,0.08000000000004093,0.08000000000004093,0,0,0.3333333333333333,0.0012
1,2020-01-09 09:30:01,N,AAPL,307.35,6.0,307.35,14.0,1.0,11.0,2020-01-09 09:30:01.573813,307.37,307.43,1,0.0,0.043833333333395785,0,-1,-0.4,0.0012
2,2020-01-09 09:30:02,N,AAPL,307.37,3.0,307.43,1.0,-3.0,-13.0,2020-01-09 09:30:02.620220,307.31,307.32,-1,0.060000000000002274,0.02960227272734528,0,1,0.5,0.0012
3,2020-01-09 09:30:03,N,AAPL,307.31,1.0,307.32,6.0,-2.0,5.0,2020-01-09 09:30:03.430328,307.36,307.37,1,0.009999999999990905,0.022878787878823914,0,-1,-0.7142857142857143,0.0012
4,2020-01-09 09:30:05,N,AAPL,307.36,1.0,307.37,67.0,0.0,61.0,2020-01-09 09:30:05.864792,307.34,307.34,-1,0.009999999999990905,0.04247191011234008,0,1,-0.9705882352941176,0.0012
5,2020-01-09 09:30:06,N,AAPL,307.34,1.0,307.34,1.0,0.0,-66.0,2020-01-09 09:30:06.084392,307.51,307.54,1,0.0,0.04079365079371655,0,-1,0.0,0.0012
6,2020-01-09 09:30:16,N,AAPL,307.51,4.0,307.54,1.0,1.0,0.0,2020-01-09 09:30:16.406721,307.69,307.7,1,0.03000000000002956,0.00084249084250132,1,1,0.6,0.0012
7,2020-01-09 09:30:17,N,AAPL,307.69,2.0,307.7,14.0,-2.0,13.0,2020-01-09 09:30:17.465739,307.7,307.75,0,0.009999999999990905,0.012952380952413023,1,-1,-0.75,0.0012
8,2020-01-09 09:30:18,N,AAPL,307.7,1.0,307.75,8.0,0.0,0.0,2020-01-09 09:30:18.044622,307.5,307.59,-1,0.05000000000001137,0.022621154656576437,0,1,-0.7777777777777778,0.0012
9,2020-01-09 09:30:20,N,AAPL,307.5,8.0,307.59,3.0,7.0,-5.0,2020-01-09 09:30:20.994628,307.5,307.59,0,0.08999999999997499,0.0019827586207270542,1,1,0.45454545454545453,0.0012
10,2020-01-09 09:30:21,N,AAPL,307.5,8.0,307.59,5.0,0.0,2.0,2020-01-09 09:30:21.474367,307.5,307.55,0,0.08999999999997499,-0.005718114809042163,1,1,0.23076923076923078,0.0012
11,2020-01-09 09:30:22,N,AAPL,307.5,4.0,307.55,2.0,2.0,-1.0,2020-01-09 09:30:22.192777,307.53,307.57,0,0.05000000000001137,-0.008943089430943019,1,-1,0.3333333333333333,0.0012
12,2020-01-09 09:30:23,N,AAPL,307.53,1.0,307.57,1.0,0.0,0.0,2020-01-09 09:30:23.335613,307.51,307.55,0,0.040000000000020464,-0.009742703533106578,1,-1,0.0,0.0012
13,2020-01-09 09:30:24,N,AAPL,307.51,1.0,307.55,4.0,-1.0,3.0,2020-01-09 09:30:24.180030,307.56,307.6,1,0.040000000000020464,-0.007756177325632052,1,1,-0.6,0.0012
14,2020-01-09 09:30:25,N,AAPL,307.56,4.0,307.6,1.0,3.0,-12.0,2020-01-09 09:30:25.596622,307.63,307.67,1,0.040000000000020464,-0.01533729176981069,1,1,0.6,0.0012
15,2020-01-09 09:30:26,N,AAPL,307.63,5.0,307.67,2.0,1.0,0.0,2020-01-09 09:30:26.738801,307.61,307.72,0,0.040000000000020464,-0.027761303581883112,1,1,0.42857142857142855,0.0012
16,2020-01-09 09:30:27,N,AAPL,307.61,4.0,307.72,1.0,2.0,-2.0,2020-01-09 09:30:27.965941,307.61,307.64,0,0.11000000000001364,-0.034908008657907885,1,1,0.6,0.0012
17,2020-01-09 09:30:28,N,AAPL,307.61,1.0,307.64,13.0,-3.0,12.0,2020-01-09 09:30:28.079067,307.62,307.69,0,0.029999999999972715,-0.020499697519653637,1,-1,-0.8571428571428571,0.0012
18,2020-01-09 09:30:29,N,AAPL,307.62,3.0,307.69,12.0,2.0,10.0,2020-01-09 09:30:29.050737,307.74,307.76,1,0.06999999999999318,-0.010225053078556812,1,1,-0.6,0.0012
19,2020-01-09 09:30:30,N,AAPL,307.74,2.0,307.76,2.0,1.0,-9.0,2020-01-09 09:30:30.459141,307.73,307.63,-1,0.01999999999998181,-0.014581050923140992,1,-1,0.0,0.0012
20,2020-01-09 09:30:31,N,AAPL,307.73,42.0,307.63,1.0,40.0,-1.0,2020-01-09 09:30:31.091910,307.73,307.76,1,-0.10000000000002274,-0.10374038461543478,1,-1,0.9534883720930233,0.0012
21,2020-01-09 09:30:32,N,AAPL,307.73,1.0,307.76,14.0,-2.0,12.0,2020-01-09 09:30:32.586210,307.71,307.74,0,0.029999999999972715,-0.08355336617404419,1,1,-0.8666666666666667,0.00254
22,2020-01-09 09:30:33,N,AAPL,307.71,4.0,307.74,2.0,3.0,-4.0,2020-01-09 09:30:33.055406,307.83,307.87,1,0.03000000000002956,-0.0850907005838053,1,1,0.3333333333333333,0.00254
23,2020-01-09 09:30:34,N,AAPL,307.83,2.0,307.87,14.0,-6.0,13.0,2020-01-09 09:30:34.203933,307.8,307.83,0,0.040000000000020464,-0.06320815552396652,1,1,-0.75,0.00254
24,2020-01-09 09:30:35,N,AAPL,307.8,4.0,307.83,1.0,2.0,-13.0,2020-01-09 09:30:35.129795,307.81,307.84,0,0.029999999999972715,-0.06843523787847516,1,-1,0.6,0.00254
25,2020-01-09 09:30:36,N,AAPL,307.81,1.0,307.84,1.0,-4.0,-1.0,2020-01-09 09:30:36.107893,307.79,307.82,0,0.029999999999972715,-0.0685937499999909,1,1,0.0,0.00254
