last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome
2020-01-13 09:30:00,N,AAPL,311.61,1.0,311.7,4.0,-2.0,3.0,2020-01-13 09:30:00.303565,311.79,311.88,1
2020-01-13 09:30:26,N,AAPL,311.79,4.0,311.88,1.0,3.0,-3.0,2020-01-13 09:30:26.006085,311.82,311.89,0
2020-01-13 09:30:27,N,AAPL,311.82,2.0,311.89,3.0,0.0,0.0,2020-01-13 09:30:27.270557,311.82,311.89,0
2020-01-13 09:30:28,N,AAPL,311.82,2.0,311.89,3.0,0.0,1.0,2020-01-13 09:30:28.097493,311.93,311.97,1
2020-01-13 09:30:29,N,AAPL,311.93,4.0,311.97,1.0,3.0,-9.0,2020-01-13 09:30:29.187025,311.89,311.96,0
2020-01-13 09:30:30,N,AAPL,311.89,1.0,311.96,1.0,0.0,0.0,2020-01-13 09:30:30.105799,311.86,311.92,0
2020-01-13 09:30:31,N,AAPL,311.86,2.0,311.92,1.0,1.0,0.0,2020-01-13 09:30:31.059423,311.84,311.92,0
2020-01-13 09:30:32,N,AAPL,311.84,2.0,311.92,2.0,0.0,0.0,2020-01-13 09:30:32.012840,311.87,311.92,0
2020-01-13 09:30:33,N,AAPL,311.87,2.0,311.92,2.0,1.0,0.0,2020-01-13 09:30:33.145100,311.87,311.93,0
2020-01-13 09:30:34,N,AAPL,311.87,2.0,311.93,1.0,1.0,0.0,2020-01-13 09:30:34.035627,311.89,311.97,0
2020-01-13 09:30:35,N,AAPL,311.89,1.0,311.97,2.0,0.0,1.0,2020-01-13 09:30:35.769814,311.89,311.93,0
2020-01-13 09:30:36,N,AAPL,311.89,1.0,311.93,6.0,0.0,4.0,2020-01-13 09:30:36.609186,311.87,311.91,0
2020-01-13 09:30:38,N,AAPL,311.87,2.0,311.91,1.0,1.0,-4.0,2020-01-13 09:30:38.370477,311.96,311.99,1
2020-01-13 09:30:39,N,AAPL,311.96,2.0,311.99,1.0,1.0,0.0,2020-01-13 09:30:39.095943,311.87,311.95,-1
2020-01-13 09:30:40,N,AAPL,311.87,2.0,311.95,3.0,1.0,0.0,2020-01-13 09:30:40.031788,311.87,311.94,0
2020-01-13 09:30:41,N,AAPL,311.87,4.0,311.94,4.0,2.0,0.0,2020-01-13 09:30:41.091721,311.9,311.96,0
2020-01-13 09:30:42,N,AAPL,311.9,2.0,311.96,4.0,0.0,0.0,2020-01-13 09:30:42.497529,311.87,311.92,0
2020-01-13 09:30:43,N,AAPL,311.87,2.0,311.92,1.0,1.0,-1.0,2020-01-13 09:30:43.564798,311.85,311.93,0
2020-01-13 09:30:44,N,AAPL,311.85,2.0,311.93,4.0,0.0,2.0,2020-01-13 09:30:44.129804,311.85,311.93,0
2020-01-13 09:30:45,N,AAPL,311.85,2.0,311.93,2.0,0.0,0.0,2020-01-13 09:30:45.041933,311.82,311.88,0
2020-01-13 09:30:46,N,AAPL,311.82,3.0,311.88,2.0,2.0,0.0,2020-01-13 09:30:46.126819,311.75,311.82,0
2020-01-13 09:30:47,N,AAPL,311.75,9.0,311.82,2.0,5.0,0.0,2020-01-13 09:30:47.012868,311.82,311.88,0
2020-01-13 09:30:48,N,AAPL,311.82,2.0,311.88,2.0,0.0,1.0,2020-01-13 09:30:48.348719,311.82,311.89,0
2020-01-13 09:30:49,N,AAPL,311.82,2.0,311.89,2.0,0.0,0.0,2020-01-13 09:30:49.582380,311.82,311.88,0
2020-01-13 09:30:50,N,AAPL,311.82,2.0,311.88,1.0,0.0,0.0,2020-01-13 09:30:50.331921,311.85,311.9,0
2020-01-13 09:30:51,N,AAPL,311.85,1.0,311.9,2.0,-3.0,-1.0,2020-01-13 09:30:51.091489,311.95,311.99,1
2020-01-13 09:30:52,N,AAPL,311.95,4.0,311.99,2.0,2.0,0.0,2020-01-13 09:30:52.896790,312.01,312.02,1
2020-01-13 09:30:54,N,AAPL,312.01,2.0,312.02,2.0,0.0,1.0,2020-01-13 09:30:54.916141,312.03,312.1,1
2020-01-13 09:30:55,N,AAPL,312.03,3.0,312.1,2.0,1.0,0.0,2020-01-13 09:30:55.039545,312.08,312.17,0
2020-01-13 09:30:56,N,AAPL,312.08,2.0,312.17,3.0,1.0,1.0,2020-01-13 09:30:56.449296,312.08,312.14,0
2020-01-13 09:30:57,N,AAPL,312.08,1.0,312.14,2.0,0.0,0.0,2020-01-13 09:30:57.090980,312.04,312.11,0
2020-01-13 09:30:58,N,AAPL,312.04,1.0,312.11,2.0,-1.0,0.0,2020-01-13 09:30:58.111969,312.2,312.23,1
2020-01-13 09:30:59,N,AAPL,312.2,3.0,312.23,2.0,1.0,1.0,2020-01-13 09:30:59.354548,312.31,312.32,1
2020-01-13 09:31:00,N,AAPL,312.31,3.0,312.32,2.0,1.0,-3.0,2020-01-13 09:31:00.734283,312.26,312.31,0
2020-01-13 09:31:01,N,AAPL,312.26,2.0,312.31,2.0,-1.0,0.0,2020-01-13 09:31:01.178179,312.25,312.3,0
2020-01-13 09:31:02,N,AAPL,312.25,2.0,312.3,2.0,1.0,1.0,2020-01-13 09:31:02.841041,312.26,312.32,0
2020-01-13 09:31:03,N,AAPL,312.26,3.0,312.32,2.0,1.0,0.0,2020-01-13 09:31:03.054091,312.32,312.36,0
2020-01-13 09:31:04,N,AAPL,312.32,1.0,312.36,2.0,0.0,-1.0,2020-01-13 09:31:04.166168,312.34,312.37,0
2020-01-13 09:31:05,N,AAPL,312.34,1.0,312.37,2.0,-1.0,0.0,2020-01-13 09:31:05.060625,312.36,312.38,0
