,last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome,Spread,AWS,Anomaly,Spread Change,Quote IMB,VPIN
0,2020-01-28 09:30:00,N,AAPL,312.37,1.0,312.48,1.0,0.0,0.0,2020-01-28 09:30:00.204632,312.37,312.43,0,0.11000000000001364,0.11000000000001364,0,0,0.0,0.00044
1,2020-01-28 09:30:14,N,AAPL,312.37,1.0,312.43,1.0,0.0,0.0,2020-01-28 09:30:14.413778,312.44,312.51,1,0.060000000000002274,0.08500000000003638,0,-1,0.0,0.00044
2,2020-01-28 09:30:15,N,AAPL,312.44,1.0,312.51,2.0,0.0,1.0,2020-01-28 09:30:15.948758,312.4,312.5,0,0.06999999999999318,0.08916666666664241,0,1,-0.3333333333333333,0.00044
3,2020-01-28 09:30:21,N,AAPL,312.4,3.0,312.5,2.0,2.0,1.0,2020-01-28 09:30:21.112650,312.48,312.51,0,0.10000000000002274,0.09166666666664014,0,1,0.2,0.00044
4,2020-01-28 09:30:24,N,AAPL,312.48,4.0,312.51,2.0,1.0,0.0,2020-01-28 09:30:24.402868,312.43,312.51,0,0.029999999999972715,0.06374999999997044,1,-1,0.3333333333333333,0.00044
5,2020-01-28 09:30:26,N,AAPL,312.43,4.0,312.51,3.0,-3.0,1.0,2020-01-28 09:30:26.242308,312.52,312.53,1,0.07999999999998408,0.06818181818175617,1,1,0.14285714285714285,0.00044
6,2020-01-28 09:30:28,N,AAPL,312.52,4.0,312.53,2.0,3.0,-3.0,2020-01-28 09:30:28.238089,312.48,312.53,0,0.009999999999990905,0.053076923076844196,1,-1,0.3333333333333333,0.00044
7,2020-01-28 09:30:29,N,AAPL,312.48,1.0,312.53,1.0,0.0,0.0,2020-01-28 09:30:29.760193,312.48,312.53,0,0.049999999999954525,0.05342105263156327,1,1,0.0,0.00044
8,2020-01-28 09:30:30,N,AAPL,312.48,3.0,312.53,3.0,2.0,1.0,2020-01-28 09:30:30.055065,312.57,312.6,1,0.049999999999954525,0.053957219251287825,1,1,0.0,0.00044
9,2020-01-28 09:30:31,N,AAPL,312.57,4.0,312.6,2.0,3.0,1.0,2020-01-28 09:30:31.150126,312.59,312.67,0,0.03000000000002956,0.045870445344121435,1,-1,0.3333333333333333,0.00044
10,2020-01-28 09:30:32,N,AAPL,312.59,1.0,312.67,2.0,0.0,0.0,2020-01-28 09:30:32.454150,312.62,312.67,0,0.08000000000004093,0.05592592592591927,1,1,-0.3333333333333333,0.00044
