,last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome,Spread,AWS,Anomaly,Spread Change,Quote IMB,VPIN
0,2020-01-10 09:30:01,N,AAPL,310.82,1.0,310.89,1.0,0.0,-1.0,2020-01-10 09:30:01.185772,310.29,310.33,-1,0.06999999999999318,0.06999999999999318,0,0,0.0,0.00036
1,2020-01-10 09:30:22,N,AAPL,310.29,1.0,310.33,2.0,0.0,1.0,2020-01-10 09:30:22.075685,310.33,310.38,0,0.03999999999996362,-0.03833333333335531,0,-1,-0.3333333333333333,0.00036
2,2020-01-10 09:30:23,N,AAPL,310.33,2.0,310.38,2.0,0.0,1.0,2020-01-10 09:30:23.056908,310.38,310.4,0,0.05000000000001137,0.019499999999993634,0,1,0.0,0.00036
3,2020-01-10 09:30:24,N,AAPL,310.38,2.0,310.4,1.0,1.0,-2.0,2020-01-10 09:30:24.624441,310.4,310.43,0,0.01999999999998181,0.029999999999972715,0,-1,0.3333333333333333,0.00036
4,2020-01-10 09:30:25,N,AAPL,310.4,4.0,310.43,2.0,0.0,1.0,2020-01-10 09:30:25.751739,310.35,310.39,-1,0.03000000000002956,0.03325000000000955,0,1,0.3333333333333333,0.00036
5,2020-01-10 09:30:26,N,AAPL,310.35,2.0,310.39,4.0,0.0,3.0,2020-01-10 09:30:26.573210,310.35,310.39,0,0.03999999999996362,0.025000000000034106,0,1,-0.3333333333333333,0.00036
6,2020-01-10 09:30:27,N,AAPL,310.35,2.0,310.39,1.0,1.0,-1.0,2020-01-10 09:30:27.124388,310.31,310.37,0,0.03999999999996362,0.029615384615397033,0,1,0.3333333333333333,0.00036
7,2020-01-10 09:30:28,N,AAPL,310.31,1.0,310.37,1.0,-1.0,0.0,2020-01-10 09:30:28.343037,310.28,310.33,0,0.060000000000002274,0.03138095238097094,0,1,0.0,0.00036
8,2020-01-10 09:30:29,N,AAPL,310.28,8.0,310.33,4.0,7.0,2.0,2020-01-10 09:30:29.433048,310.26,310.3,0,0.05000000000001137,0.049251207729469115,1,-1,0.3333333333333333,0.00036
9,2020-01-10 09:30:31,N,AAPL,310.26,2.0,310.3,3.0,0.0,1.0,2020-01-10 09:30:31.132835,310.23,310.28,0,0.040000000000020464,0.04219047619051253,0,-1,-0.2,0.00036
10,2020-01-10 09:30:32,N,AAPL,310.23,6.0,310.28,2.0,0.0,-2.0,2020-01-10 09:30:32.031601,310.24,310.3,0,0.049999999999954525,0.055021037868186795,1,1,0.5,0.00036
11,2020-01-10 09:30:33,N,AAPL,310.24,3.0,310.3,6.0,0.0,3.0,2020-01-10 09:30:33.268035,310.3,310.34,0,0.060000000000002274,0.046328600405786347,0,1,-0.3333333333333333,0.00036
12,2020-01-10 09:30:34,N,AAPL,310.3,1.0,310.34,1.0,0.0,-1.0,2020-01-10 09:30:34.662108,310.33,310.38,0,0.03999999999996362,0.04604761904766974,0,-1,0.0,0.00036
13,2020-01-10 09:30:35,N,AAPL,310.33,2.0,310.38,2.0,0.0,-1.0,2020-01-10 09:30:35.254975,310.37,310.41,0,0.05000000000001137,0.04642736486493959,0,1,0.0,0.00036
14,2020-01-10 09:30:36,N,AAPL,310.37,10.0,310.41,2.0,8.0,-2.0,2020-01-10 09:30:36.668930,310.38,310.44,0,0.040000000000020464,0.03760325406767606,0,-1,0.6666666666666666,0.00036
15,2020-01-10 09:30:37,N,AAPL,310.38,2.0,310.44,4.0,-8.0,3.0,2020-01-10 09:30:37.936829,310.36,310.4,0,0.060000000000002274,0.043388829215928126,0,1,-0.3333333333333333,0.00036
16,2020-01-10 09:30:38,N,AAPL,310.36,2.0,310.4,2.0,0.0,-2.0,2020-01-10 09:30:38.126937,310.43,310.49,1,0.03999999999996362,0.043553921568673104,0,-1,0.0,0.00036
17,2020-01-10 09:30:39,N,AAPL,310.43,2.0,310.49,1.0,1.0,-1.0,2020-01-10 09:30:39.014534,310.45,310.52,0,0.060000000000002274,0.04262310170275896,0,1,0.3333333333333333,0.00036
18,2020-01-10 09:30:40,N,AAPL,310.45,2.0,310.52,8.0,1.0,-1.0,2020-01-10 09:30:40.188781,310.44,310.51,0,0.06999999999999318,0.06181818181823928,1,1,-0.6,0.00036
19,2020-01-10 09:30:41,N,AAPL,310.44,2.0,310.51,8.0,0.0,-2.0,2020-01-10 09:30:41.038041,310.44,310.49,0,0.06999999999999318,0.07368421052632357,1,1,-0.6,0.00036
20,2020-01-10 09:30:42,N,AAPL,310.44,1.0,310.49,10.0,-1.0,2.0,2020-01-10 09:30:42.519470,310.44,310.51,0,0.05000000000001137,0.08311888831707392,1,-1,-0.8181818181818182,0.00036
21,2020-01-10 09:30:45,N,AAPL,310.44,2.0,310.51,1.0,1.0,-9.0,2020-01-10 09:30:45.568560,310.46,310.52,0,0.06999999999999318,0.08112745098043206,1,1,0.3333333333333333,0.00036
