,last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome,Spread,AWS,Anomaly,Spread Change,Quote IMB,VPIN
0,2020-01-07 09:30:00,N,AAPL,299.67,1.0,299.78,9.0,0.0,0.0,2020-01-07 09:30:00.965151,300.08,300.21,1,0.1099999999999568,0.1099999999999568,0,0,-0.8,0.00064
1,2020-01-07 09:30:12,N,AAPL,300.08,6.0,300.21,11.0,5.0,2.0,2020-01-07 09:30:12.119965,299.91,299.99,-1,0.12999999999999545,-0.004928571428592932,0,1,-0.29411764705882354,0.00064
2,2020-01-07 09:30:18,N,AAPL,299.91,3.0,299.99,10.0,-3.0,-1.0,2020-01-07 09:30:18.391086,299.92,299.97,0,0.07999999999998408,0.01966666666663741,0,-1,-0.5384615384615384,0.00064
3,2020-01-07 09:30:21,N,AAPL,299.92,1.0,299.97,2.0,-2.0,-5.0,2020-01-07 09:30:21.086379,299.97,300.03,0,0.05000000000001137,0.02349431818180392,0,-1,-0.3333333333333333,0.00064
4,2020-01-07 09:30:22,N,AAPL,299.97,3.0,300.03,3.0,2.0,2.0,2020-01-07 09:30:22.280609,299.91,300.0,0,0.05999999999994543,0.028142857142881894,0,1,0.0,0.00064
5,2020-01-07 09:30:23,N,AAPL,299.91,4.0,300.0,2.0,0.0,0.0,2020-01-07 09:30:23.125002,299.9,299.92,0,0.08999999999997499,0.04313813813814704,0,1,0.3333333333333333,0.00064
6,2020-01-07 09:30:24,N,AAPL,299.9,5.0,299.92,12.0,2.0,10.0,2020-01-07 09:30:24.325216,299.9,299.96,0,0.020000000000038654,0.035714285714277594,0,-1,-0.4117647058823529,0.00064
7,2020-01-07 09:30:25,N,AAPL,299.9,3.0,299.96,4.0,0.0,2.0,2020-01-07 09:30:25.004144,299.84,299.87,-1,0.060000000000002274,0.03954281567484941,0,1,-0.14285714285714285,0.00064
8,2020-01-07 09:30:26,N,AAPL,299.84,2.0,299.87,1.0,0.0,-1.0,2020-01-07 09:30:26.000283,299.81,299.87,0,0.03000000000002956,0.04488095238099277,0,-1,0.3333333333333333,0.00064
9,2020-01-07 09:30:27,N,AAPL,299.81,4.0,299.87,1.0,-16.0,-1.0,2020-01-07 09:30:27.013977,299.74,299.78,-1,0.060000000000002274,0.05869886363637988,1,1,0.6,0.00064
10,2020-01-07 09:30:28,N,AAPL,299.74,2.0,299.78,1.0,1.0,-2.0,2020-01-07 09:30:28.007263,299.73,299.77,0,0.03999999999996362,0.06577731092437489,1,-1,0.3333333333333333,0.00064
11,2020-01-07 09:30:29,N,AAPL,299.73,2.0,299.77,3.0,-2.0,-2.0,2020-01-07 09:30:29.126352,299.72,299.8,0,0.03999999999996362,0.06531544256125699,1,1,-0.2,0.00064
12,2020-01-07 09:30:30,N,AAPL,299.72,2.0,299.8,8.0,0.0,6.0,2020-01-07 09:30:30.033479,299.54,299.6,-1,0.07999999999998408,0.05503142183823684,0,1,-0.6,0.00064
13,2020-01-07 09:30:31,N,AAPL,299.54,2.0,299.6,2.0,-2.0,0.0,2020-01-07 09:30:31.139252,299.52,299.58,0,0.060000000000002274,0.06254710144935416,1,-1,0.0,0.00064
14,2020-01-07 09:30:32,N,AAPL,299.52,2.0,299.58,1.0,0.0,-1.0,2020-01-07 09:30:32.664229,299.56,299.63,0,0.060000000000002274,0.07428571428579289,1,1,0.3333333333333333,0.00064
15,2020-01-07 09:30:33,N,AAPL,299.56,2.0,299.63,2.0,0.0,-1.0,2020-01-07 09:30:33.560250,299.56,299.63,0,0.06999999999999318,0.0794065656565408,1,1,0.0,0.00064
16,2020-01-07 09:30:34,N,AAPL,299.56,2.0,299.63,3.0,0.0,-1.0,2020-01-07 09:30:34.019218,299.63,299.71,0,0.06999999999999318,0.08001449275360528,1,1,-0.2,0.00064
17,2020-01-07 09:30:35,N,AAPL,299.63,1.0,299.71,6.0,0.0,0.0,2020-01-07 09:30:35.217438,299.64,299.73,0,0.07999999999998408,0.06941949041237194,1,1,-0.7142857142857143,0.00064
18,2020-01-07 09:30:36,N,AAPL,299.64,1.0,299.73,1.0,-4.0,-1.0,2020-01-07 09:30:36.153405,299.63,299.73,0,0.09000000000003183,0.07128048780487006,1,1,0.0,0.00064
19,2020-01-07 09:30:37,N,AAPL,299.63,6.0,299.73,5.0,0.0,-3.0,2020-01-07 09:30:37.160681,299.63,299.73,0,0.10000000000002274,0.08325670498078352,1,1,0.09090909090909091,0.00064
20,2020-01-07 09:30:38,N,AAPL,299.63,6.0,299.73,9.0,0.0,8.0,2020-01-07 09:30:38.231164,299.67,299.72,0,0.10000000000002274,0.08589583333332484,1,1,-0.2,0.00064
21,2020-01-07 09:30:39,N,AAPL,299.67,1.0,299.72,4.0,0.0,3.0,2020-01-07 09:30:39.388549,299.71,299.75,0,0.05000000000001137,0.08176885245904941,1,-1,-0.6,0.00064
22,2020-01-07 09:30:40,N,AAPL,299.71,2.0,299.75,3.0,1.0,2.0,2020-01-07 09:30:40.003458,299.72,299.78,0,0.040000000000020464,0.08074125443056346,1,-1,-0.2,0.00064
23,2020-01-07 09:30:41,N,AAPL,299.72,2.0,299.78,2.0,0.0,0.0,2020-01-07 09:30:41.573617,299.67,299.72,0,0.05999999999994543,0.08104761904763791,1,1,0.0,0.00064
24,2020-01-07 09:30:42,N,AAPL,299.67,1.0,299.72,2.0,-1.0,0.0,2020-01-07 09:30:42.029577,299.64,299.71,0,0.05000000000001137,0.08008496176728386,1,-1,-0.3333333333333333,0.00064
25,2020-01-07 09:30:43,N,AAPL,299.64,12.0,299.71,2.0,9.0,1.0,2020-01-07 09:30:43.125031,299.63,299.67,0,0.06999999999999318,0.09837685250533923,1,1,0.7142857142857143,0.00064
26,2020-01-07 09:30:44,N,AAPL,299.63,1.0,299.67,2.0,-11.0,1.0,2020-01-07 09:30:44.036436,299.63,299.7,0,0.040000000000020464,0.09665298209603179,1,-1,-0.3333333333333333,0.00064
27,2020-01-07 09:30:45,N,AAPL,299.63,1.0,299.7,5.0,0.0,4.0,2020-01-07 09:30:45.005170,299.63,299.72,0,0.06999999999999318,0.09171551724136862,1,1,-0.6666666666666666,0.00064
28,2020-01-07 09:30:46,N,AAPL,299.63,1.0,299.72,4.0,0.0,2.0,2020-01-07 09:30:46.305873,299.63,299.71,0,0.09000000000003183,0.08909259259257851,1,1,-0.6,0.00064
29,2020-01-07 09:30:47,N,AAPL,299.63,1.0,299.71,4.0,0.0,3.0,2020-01-07 09:30:47.075698,299.63,299.7,0,0.07999999999998408,0.08637686860731719,1,-1,-0.6,0.00064
30,2020-01-07 09:30:48,N,AAPL,299.63,1.0,299.7,2.0,0.0,1.0,2020-01-07 09:30:48.094637,299.63,299.66,0,0.06999999999999318,0.08566073819076792,1,-1,-0.3333333333333333,0.00064
31,2020-01-07 09:30:49,N,AAPL,299.63,1.0,299.66,1.0,0.0,-3.0,2020-01-07 09:30:49.205769,299.55,299.6,-1,0.03000000000002956,0.08569741282337873,1,-1,0.0,0.00064
32,2020-01-07 09:30:51,N,AAPL,299.55,1.0,299.6,2.0,0.0,-2.0,2020-01-07 09:30:51.028023,299.58,299.66,0,0.05000000000001137,0.08440948472411947,1,1,-0.3333333333333333,0.00064
33,2020-01-07 09:30:52,N,AAPL,299.58,3.0,299.66,2.0,2.0,0.0,2020-01-07 09:30:52.917441,299.58,299.65,0,0.08000000000004093,0.08743147120048889,1,1,0.2,0.00064
34,2020-01-07 09:30:53,N,AAPL,299.58,3.0,299.65,4.0,0.0,2.0,2020-01-07 09:30:53.095742,299.54,299.56,-1,0.06999999999999318,0.08744403744395868,1,-1,-0.14285714285714285,0.00076
35,2020-01-07 09:30:55,N,AAPL,299.54,1.0,299.56,2.0,0.0,0.0,2020-01-07 09:30:55.159872,299.54,299.61,0,0.01999999999998181,0.0857386543954135,1,-1,-0.3333333333333333,0.00076
36,2020-01-07 09:30:56,N,AAPL,299.54,1.0,299.61,2.0,-1.0,0.0,2020-01-07 09:30:56.691113,299.66,299.7,1,0.06999999999999318,0.08481704958603586,1,1,-0.3333333333333333,0.00076
37,2020-01-07 09:30:57,N,AAPL,299.66,2.0,299.7,1.0,1.0,0.0,2020-01-07 09:30:57.000686,299.7,299.73,0,0.03999999999996362,0.08545864661647329,1,-1,0.3333333333333333,0.00076
38,2020-01-07 09:30:58,N,AAPL,299.7,2.0,299.73,2.0,0.0,0.0,2020-01-07 09:30:58.579616,299.77,299.84,1,0.03000000000002956,0.08485842892395112,1,-1,0.0,0.00076
39,2020-01-07 09:31:00,N,AAPL,299.77,1.0,299.84,2.0,-1.0,1.0,2020-01-07 09:31:00.026382,299.86,299.89,1,0.06999999999999318,0.08481009070288792,1,1,-0.3333333333333333,0.00076
40,2020-01-07 09:31:01,N,AAPL,299.86,2.0,299.89,4.0,0.0,3.0,2020-01-07 09:31:01.078870,299.98,300.03,1,0.029999999999972715,0.08425945945936064,1,-1,-0.3333333333333333,0.00076
41,2020-01-07 09:31:02,N,AAPL,299.98,1.0,300.03,1.0,-1.0,-3.0,2020-01-07 09:31:02.906605,299.95,300.01,0,0.049999999999954525,0.083232772941642,1,1,0.0,0.00076
42,2020-01-07 09:31:03,N,AAPL,299.95,2.0,300.01,2.0,0.0,1.0,2020-01-07 09:31:03.305753,299.96,300.02,0,0.060000000000002274,0.0815836173084108,1,1,0.0,0.00076
43,2020-01-07 09:31:04,N,AAPL,299.96,2.0,300.02,2.0,0.0,-3.0,2020-01-07 09:31:04.343713,299.96,300.0,0,0.060000000000002274,0.07996825396816121,1,1,0.0,0.00076
