,last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome,Spread,AWS,Anomaly,Spread Change,Quote IMB,VPIN
0,2020-01-03 09:30:01,N,AAPL,296.95,1.0,297.0,1.0,-1.0,0.0,2020-01-03 09:30:01.669640,296.61,296.77,-1,0.05000000000001137,0.05000000000001137,0,0,0.0,0.00027
1,2020-01-03 09:30:02,N,AAPL,296.61,1.0,296.77,1.0,0.0,-1.0,2020-01-03 09:30:02.409944,296.56,296.67,0,0.15999999999996817,0.10500000000001819,0,1,0.0,0.00027
2,2020-01-03 09:30:03,N,AAPL,296.56,5.0,296.67,1.0,4.0,0.0,2020-01-03 09:30:03.344977,296.52,296.61,0,0.11000000000001364,0.19047619047626085,1,-1,0.6666666666666666,0.00027
3,2020-01-03 09:30:04,N,AAPL,296.52,1.0,296.61,2.0,-4.0,1.0,2020-01-03 09:30:04.080917,296.54,296.78,0,0.09000000000003183,0.12200000000007094,0,-1,-0.3333333333333333,0.00027
4,2020-01-03 09:30:07,N,AAPL,296.54,2.0,296.78,2.0,1.0,1.0,2020-01-03 09:30:07.604378,296.76,296.88,0,0.23999999999995225,0.14971428571436718,0,1,0.0,0.00027
5,2020-01-03 09:30:12,N,AAPL,296.76,1.0,296.88,1.0,-60.0,0.0,2020-01-03 09:30:12.620994,297.13,297.28,1,0.12000000000000455,0.1515909090909986,0,-1,0.0,0.00027
6,2020-01-03 09:30:19,N,AAPL,297.13,5.0,297.28,2.0,4.0,1.0,2020-01-03 09:30:19.230379,297.52,297.62,1,0.14999999999997726,0.09287500000010596,0,1,0.42857142857142855,0.00027
7,2020-01-03 09:30:29,N,AAPL,297.52,2.0,297.62,2.0,-3.0,0.0,2020-01-03 09:30:29.424162,297.6,297.64,0,0.10000000000002274,0.13555555555569754,0,-1,0.0,0.00027
8,2020-01-03 09:30:30,N,AAPL,297.6,8.0,297.64,1.0,7.0,-1.0,2020-01-03 09:30:30.501867,297.51,297.61,0,0.03999999999996362,-0.043461538461485816,1,-1,0.7777777777777778,0.00027
9,2020-01-03 09:30:31,N,AAPL,297.51,4.0,297.61,2.0,2.0,-2.0,2020-01-03 09:30:31.302275,297.53,297.63,0,0.10000000000002274,-0.024333333333288465,1,1,0.3333333333333333,0.00027
10,2020-01-03 09:30:33,N,AAPL,297.53,1.0,297.63,1.0,-1.0,0.0,2020-01-03 09:30:33.003757,297.6,297.65,0,0.10000000000002274,-0.004818548387106603,1,1,0.0,0.00027
11,2020-01-03 09:30:35,N,AAPL,297.6,36.0,297.65,2.0,35.0,1.0,2020-01-03 09:30:35.338035,297.56,297.66,0,0.049999999999954525,-0.188731343283564,1,-1,0.8947368421052632,0.00027
12,2020-01-03 09:30:36,N,AAPL,297.56,4.0,297.66,1.0,2.0,-3.0,2020-01-03 09:30:36.229024,297.56,297.65,0,0.10000000000002274,-0.1741512231282627,1,1,0.6,0.00027
13,2020-01-03 09:30:38,N,AAPL,297.56,2.0,297.65,1.0,-2.0,0.0,2020-01-03 09:30:38.025692,297.66,297.68,1,0.08999999999997499,-0.15739726027396728,1,-1,0.3333333333333333,0.00027
14,2020-01-03 09:30:39,N,AAPL,297.66,1.0,297.68,34.0,0.0,33.0,2020-01-03 09:30:39.789578,297.59,297.66,0,0.01999999999998181,0.10992992992987638,1,-1,-0.9428571428571428,0.00027
15,2020-01-03 09:30:40,N,AAPL,297.59,1.0,297.66,3.0,-1.0,-31.0,2020-01-03 09:30:40.043742,297.82,297.89,1,0.07000000000005002,0.11487017543862521,1,1,-0.5,0.00027
16,2020-01-03 09:30:41,N,AAPL,297.82,5.0,297.89,5.0,3.0,4.0,2020-01-03 09:30:41.430938,297.82,297.9,0,0.06999999999999318,0.11863306451618882,1,-1,0.0,0.00027
17,2020-01-03 09:30:42,N,AAPL,297.82,1.0,297.9,17.0,-1.0,16.0,2020-01-03 09:30:42.338611,297.69,297.88,0,0.07999999999998408,0.18767932489453187,1,1,-0.8888888888888888,0.00027
18,2020-01-03 09:30:43,N,AAPL,297.69,2.0,297.88,1.0,1.0,-1.0,2020-01-03 09:30:43.278484,297.88,297.94,0,0.18999999999999773,0.18484789156627812,1,1,0.3333333333333333,0.00027
19,2020-01-03 09:30:44,N,AAPL,297.88,1.0,297.94,1.0,-3.0,0.0,2020-01-03 09:30:44.190096,297.88,297.9,0,0.060000000000002274,0.18349647266313696,1,-1,0.0,0.00027
20,2020-01-03 09:30:45,N,AAPL,297.88,2.0,297.9,1.0,0.0,0.0,2020-01-03 09:30:45.426783,297.8,297.9,0,0.01999999999998181,0.1767952353942519,1,-1,0.3333333333333333,0.00027
21,2020-01-03 09:30:47,N,AAPL,297.8,4.0,297.9,1.0,2.0,0.0,2020-01-03 09:30:47.290174,297.82,297.9,0,0.0999999999999659,0.16499464524770246,1,1,0.6,0.00027
22,2020-01-03 09:30:48,N,AAPL,297.82,1.0,297.9,1.0,-3.0,0.0,2020-01-03 09:30:48.125670,297.92,297.95,1,0.07999999999998408,0.16429487179493663,1,-1,0.0,0.00027
23,2020-01-03 09:30:49,N,AAPL,297.92,2.0,297.95,1.0,-1.0,-2.0,2020-01-03 09:30:49.108291,297.85,297.95,0,0.029999999999972715,0.15845793801400987,1,-1,0.3333333333333333,0.00027
