last_interval,Exchange,Bid_Price,Offer_Price,Bid_Size,Offer_Size,Bid_Size_Diff,Offer_Size_Diff,Spread,Spread_Change,WBP,WAP,VWAP,AWS,Anomaly,Rolling_Imbalance,p_time,Next_Bid,Next_Offer,outcome
2020-01-27 09:30:04,N,308.33000000000004,310.34222222222223,1.0,1.0,0.0,0.0,2.0122222222222113,-0.1377777777777851,4.9989130239462405,4.999241994588652,4.999077509267447,0.00032897064241065184,0.4444444444444444,1.0,2020-01-27 09:30:04.902313,308.03,310.54,0
2020-01-27 09:30:05,N,308.03,310.54,1.0,1.0,0.0,0.0,2.5100000000000477,2.2100000000000932,5.009122488069345,5.001835512333354,5.005479000201349,-0.007286975735990353,0.0,1.0,2020-01-27 09:30:05.811180,308.03,310.54,0
2020-01-27 09:30:06,N,308.03,310.54,1.0,1.0,0.0,0.0,2.5100000000000477,0.0,5.0065686242681995,4.998067881754363,5.002318253011281,-0.008500742513836515,0.0,1.0,2020-01-27 09:30:06.687895,308.03,310.0741176470588,0
2020-01-27 09:30:07,N,308.03,310.0741176470588,1.0,1.0,0.0,0.0,2.0441176470588736,0.0,5.0,5.001016165833813,5.000508082916906,0.0010161658338130972,0.23529411764705882,1.0,2020-01-27 09:30:07.821772,308.2975,310.2325,0
2020-01-27 09:30:08,N,308.2975,310.2325,1.0,1.0,0.0,0.0,1.9350000000000307,-0.30750000000000455,4.999143602828603,4.999725932921576,4.99943476787509,0.0005823300929721498,0.25,1.0,2020-01-27 09:30:08.908500,308.03,309.12,0
2020-01-27 09:30:09,N,308.03,309.12,1.0,2.0,0.0,1.0,1.0900000000000318,-0.18999999999999773,5.003473687627829,6.014395703933747,5.508934695780788,1.0109220163059183,1.0,1.2,2020-01-27 09:30:09.849361,307.5,309.56,0
2020-01-27 09:30:13,N,307.5,309.56,1.0,1.0,0.0,-1.0,2.0600000000000023,0.9699999999999704,5.006894308943089,6.002681224964466,5.504787766953777,0.9957869160213768,0.0,1.2,2020-01-27 09:30:13.804076,307.95,308.92,0
2020-01-27 09:30:15,N,307.95,308.92,1.0,1.0,0.0,0.0,0.9700000000000273,-1.089999999999975,4.999318071115441,6.0098731063058395,5.50459558871064,1.0105550351903982,0.0,1.2,2020-01-27 09:30:15.864208,307.95,308.92,0
2020-01-27 09:30:17,N,307.95,308.92,1.0,1.0,0.0,0.0,0.9700000000000273,0.0,4.999058288683228,6.004629030169623,5.5018436594264255,1.0055707414863946,0.0,1.2,2020-01-27 09:30:17.173423,307.95,309.26,0
2020-01-27 09:30:19,N,307.95,309.26,1.0,1.0,0.0,0.0,1.3100000000000023,0.339999999999975,4.998798506251014,5.997865873375154,5.498332189813084,0.9990673671241401,0.0,1.2,2020-01-27 09:30:19.096568,309.0325,309.3425,0
