last_interval,Exchange,Best_Bid_Price,Best_Offer_Price,Best_Bid_Size,Best_Offer_Size,Best_Bid_Size_Diff,Best_Offer_Size_Diff,Spread,Spread_Change,WBP,WAP,VWAP,AWS,Anomaly,Rolling_Imbalance,p_time,Best_Next_Bid,Best_Next_Offer,outcome
2020-01-15 09:31:35,N,312.6171428571429,312.6614285714286,2.2857142857142856,2.357142857142857,-0.07142857142857142,0.0,0.04428571428571055,-0.0007142857142850646,11.785008273858919,12.28454231743918,12.03477529564905,0.4995340435802612,0.2857142857142857,1.4678571428571427,2020-01-15 09:31:39.746589,312.7017647058824,312.7423529411765,1
2020-01-15 09:31:40,N,312.7017647058824,312.7423529411765,2.0,2.7058823529411766,0.0,0.0,0.040588235294117515,0.0,10.117556799946312,12.999637018475472,11.558596909210893,2.8820802185291607,0.29411764705882354,1.6588235294117644,2020-01-15 09:31:44.873707,312.7371739130435,312.8021739130435,0
2020-01-15 09:31:45,N,312.7371739130435,312.8021739130435,2.1739130434782608,3.0434782608695654,0.06521739130434782,-0.021739130434782608,0.06500000000000514,0.0010869565217393776,10.369201841993684,15.49892764517626,12.934064743584972,5.129725803182573,0.15217391304347827,2.117391304347826,2020-01-15 09:31:49.333518,312.795652173913,312.86434782608694,0
2020-01-15 09:31:50,N,312.795652173913,312.86434782608694,2.0869565217391304,2.3043478260869565,-0.13043478260869565,0.043478260869565216,0.06869565217391482,-0.0008695652173905135,11.479060136147519,11.044124496438512,11.261592316293015,-0.43493563970900817,0.391304347826087,1.313768115942029,2020-01-15 09:31:54.815345,312.85875,312.94166666666666,0
2020-01-15 09:31:55,N,312.85875,312.94166666666666,2.125,2.1666666666666665,0.0,0.0,0.08291666666667889,0.0008333333333349439,10.582640779266738,11.08261425845697,10.832627518861853,0.49997347919023166,0.20833333333333334,1.3631944444444446,2020-01-15 09:31:59.103647,312.93839285714284,312.9980357142857,0
2020-01-15 09:32:00,N,312.93839285714284,312.9980357142857,2.0892857142857144,1.6785714285714286,0.0,0.03571428571428571,0.059642857142854666,-0.0005357142857148135,10.428311851244237,8.303565761200996,9.365938806222616,-2.1247460900432404,0.32142857142857145,0.9869047619047618,2020-01-15 09:32:04.996907,312.9575,313.023125,0
2020-01-15 09:32:05,N,312.9575,313.023125,2.25,1.9375,0.0625,-0.0625,0.0656249999999936,0.0,10.000081914697873,9.125237614130357,9.562659764414116,-0.8748443005675155,0.125,1.203125,2020-01-15 09:32:09.949135,312.89676470588233,312.95500000000004,-1
2020-01-15 09:32:10,N,312.89676470588233,312.95500000000004,1.7941176470588236,2.0588235294117645,0.029411764705882353,-0.058823529411764705,0.05823529411764759,-0.00029411764705855603,9.294181617670526,10.912029849960225,10.103105733815376,1.6178482322896997,0.29411764705882354,1.3735294117647057,2020-01-15 09:32:14.980294,312.905625,312.966875,0
2020-01-15 09:32:15,N,312.905625,312.966875,1.3125,1.6875,-0.125,0.0,0.06125000000000824,-0.0006249999999994316,7.062368198169262,8.625049941823383,7.843709069996322,1.5626817436541207,0.25,1.4104166666666664,2020-01-15 09:32:19.673078,312.9264705882353,312.9779411764706,0
2020-01-15 09:32:20,N,312.9264705882353,312.9779411764706,2.235294117647059,2.6470588235294117,0.0,0.04411764705882353,0.05147058823529913,-8.359326303060002e-16,11.22052152594791,12.88236095879909,12.051441242373501,1.6618394328511812,0.3088235294117647,1.5048319327731092,2020-01-15 09:32:24.972230,313.0175555555556,313.08577777777776,1
2020-01-15 09:32:25,N,313.0175555555556,313.08577777777776,2.511111111111111,2.4,0.0,0.0,0.06822222222221197,0.0006666666666673236,12.421946111844788,12.133072159176868,12.277509135510826,-0.2888739526679201,0.28888888888888886,1.355925925925926,2020-01-15 09:32:29.841219,313.1168965517241,313.18724137931036,1
2020-01-15 09:32:30,N,313.1168965517241,313.18724137931036,4.827586206896552,2.6551724137931036,0.6896551724137931,-0.034482758620689655,0.0703448275861978,0.0010344827586197488,18.172550407587618,13.41382838395572,15.793189395771668,-4.758722023631896,0.20689655172413793,1.3854022988505748,2020-01-15 09:32:34.387373,313.13142857142856,313.185,0
2020-01-15 09:32:35,N,313.13142857142856,313.185,53.57142857142857,2.2857142857142856,2.642857142857143,0.10714285714285714,0.053571428571432635,-0.002142857142855194,220.7497410920352,11.21426405086176,115.98200257144848,-209.53547704117344,0.25,0.814009365182452,2020-01-15 09:32:39.395274,313.03000000000003,313.0882051282051,-1
2020-01-15 09:32:40,N,313.03000000000003,313.0882051282051,6.923076923076923,2.7435897435897436,-2.41025641025641,-0.10256410256410256,0.05820512820512919,0.0,73.02849221023159,13.92320716982579,43.47584969002869,-59.105285040405796,0.46153846153846156,1.560997110679254,2020-01-15 09:32:44.680318,312.9908108108108,313.047027027027,0
2020-01-15 09:32:45,N,312.9908108108108,313.047027027027,3.4324324324324325,2.2432432432432434,0.13513513513513514,0.05405405405405406,0.05621621621620196,0.0008108108108100734,16.486473550567677,11.0000915470406,13.743282548804139,-5.486382003527076,0.35135135135135137,1.1542042042042042,2020-01-15 09:32:49.940962,312.96758620689656,313.02379310344827,0
2020-01-15 09:32:50,N,312.96758620689656,313.02379310344827,2.689655172413793,2.3448275862068964,-0.1724137931034483,-0.10344827586206896,0.0562068965517181,-0.0013793103448263317,13.482788384470958,12.344985140158919,12.913886762314938,-1.1378032443120396,0.20689655172413793,1.2357963875205253,2020-01-15 09:32:53.839734,312.9751428571429,313.01571428571424,0
2020-01-15 09:32:55,N,312.9751428571429,313.01571428571424,2.5714285714285716,3.4285714285714284,0.0,0.0,0.04057142857142903,0.00028571428571240177,13.085693299251995,17.171004187493963,15.12834874337298,4.085310888241967,0.2857142857142857,2.0466666666666664,2020-01-15 09:32:59.931248,312.98333333333335,313.0251851851852,0
2020-01-15 09:33:00,N,312.98333333333335,313.0251851851852,9.88888888888889,2.7037037037037037,0.1111111111111111,0.0,0.04185185185184537,0.00037037037037213885,49.40591877388973,13.44402326827236,31.424971021081046,-35.96189550561738,0.37037037037037035,1.4447624392068834,2020-01-15 09:33:04.828642,312.98400000000004,313.03200000000004,0
2020-01-15 09:33:05,N,312.98400000000004,313.03200000000004,2.4,2.2,-0.4,0.0,0.04800000000000182,-0.001999999999998181,11.999897763374422,10.999578341711786,11.499738052543105,-1.000319421662637,0.2,1.5266666666666666,2020-01-15 09:33:09.818070,313.0271052631579,313.0736842105263,0
2020-01-15 09:33:10,N,313.0271052631579,313.0736842105263,7.184210526315789,2.5789473684210527,0.05263157894736842,0.02631578947368421,0.04657894736842207,0.0007894736842098083,35.9451269537956,12.736753887295006,24.3409404205453,-23.208373066500588,0.23684210526315788,1.356716726370901,2020-01-15 09:33:14.872947,313.07129032258064,313.12612903225806,0
2020-01-15 09:33:15,N,313.07129032258064,313.12612903225806,2.3548387096774195,3.064516129032258,-0.06451612903225806,0.06451612903225806,0.05483870967742632,1.8336586729292908e-15,12.096484699496166,14.935646684142773,13.516065691819469,2.839161984646605,0.41935483870967744,1.772043010752688,2020-01-15 09:33:19.889132,312.9721052631579,313.0026315789474,-1
2020-01-15 09:33:20,N,312.9721052631579,313.0026315789474,2.4210526315789473,2.3157894736842106,0.0,-0.15789473684210525,0.03052631578946387,-0.0036842105263184223,11.895041276561011,12.211357028375255,12.053199152468133,0.31631575181424343,0.2631578947368421,1.3763157894736842,2020-01-15 09:33:24.971206,312.93555555555554,312.9822222222222,0
2020-01-15 09:33:25,N,312.93555555555554,312.9822222222222,1.5555555555555556,2.3333333333333335,-0.05555555555555555,0.16666666666666666,0.04666666666667791,0.0027777777777784093,8.055498747107448,11.16657259722799,9.61103567216772,3.1110738501205435,0.3333333333333333,1.6666666666666667,2020-01-15 09:33:29.107379,313.00739130434783,313.07260869565215,1
2020-01-15 09:33:30,N,313.00739130434783,313.07260869565215,2.5652173913043477,1.9565217391304348,0.13043478260869565,-0.08695652173913043,0.0652173913043503,0.0008695652173905135,11.739006834946357,10.260562738904701,10.99978478692553,-1.4784440960416578,0.21739130434782608,1.248550724637681,2020-01-15 09:33:34.455090,312.92600000000004,312.9705,-1
2020-01-15 09:33:35,N,312.92600000000004,312.9705,3.0,2.7,0.0,-0.05,0.04450000000000216,-0.001999999999998181,15.750233328795058,13.250701430997154,14.500467379896108,-2.499531897797906,0.3,1.277222222222222,2020-01-15 09:33:39.986773,313.0134375,313.0715625,1
2020-01-15 09:33:40,N,313.0134375,313.0715625,3.0625,2.15625,-0.0625,0.03125,0.05812500000000398,0.001875000000000071,15.343161992681873,10.749718516517447,13.04644025459966,-4.593443476164427,0.3125,1.1124999999999998,2020-01-15 09:33:44.613840,312.9844827586207,313.0289655172414,0
2020-01-15 09:33:45,N,312.9844827586207,313.0289655172414,1.896551724137931,2.206896551724138,-0.034482758620689655,-0.034482758620689655,0.04448275862069428,-0.002758620689656584,9.965465501403223,11.414070729267376,10.689768115335298,1.448605227864154,0.4482758620689655,1.4241379310344824,2020-01-15 09:33:49.473895,312.993,313.048,0
2020-01-15 09:33:50,N,312.993,313.048,2.1,2.0,0.1,0.1,0.054999999999995455,0.001999999999998181,9.600242834267146,9.200437723253874,9.400340278760511,-0.3998051110132727,0.5,1.1949999999999996,2020-01-15 09:33:54.979303,313.00166666666667,313.0466666666667,0
2020-01-15 09:33:55,N,313.00166666666667,313.0466666666667,1.6666666666666667,2.1666666666666665,-0.16666666666666666,0.0,0.04499999999997802,-0.0016666666666651508,8.832795574950415,10.999371791390118,9.916083683170266,2.166576216439702,0.0,1.333333333333333,2020-01-15 09:33:57.985395,313.2446153846154,313.2876923076923,1
2020-01-15 09:34:00,N,313.2446153846154,313.2876923076923,2.230769230769231,3.1538461538461537,0.07692307692307693,0.0,0.04307692307691888,0.0023076923076945813,10.38284722251635,15.4590293438567,12.920938283186526,5.076182121340349,0.3076923076923077,1.996410256410256,2020-01-15 09:34:04.938420,313.29,313.3353846153846,1
2020-01-15 09:34:05,N,313.29,313.3353846153846,1.6923076923076923,1.7692307692307692,-0.07692307692307693,-0.07692307692307693,0.04538461538460909,-0.0015384615384645118,9.692425589046806,9.692219365565029,9.692322477305918,-0.00020622348177800321,0.3076923076923077,1.1907692307692304,2020-01-15 09:34:09.462149,313.280625,313.3475,0
2020-01-15 09:34:10,N,313.280625,313.3475,2.0,2.5625,0.125,0.0,0.06687499999999602,0.0006250000000029843,9.18780129559584,12.312244727787231,10.750023011691535,3.124443432191393,0.3125,2.121780303030303,2020-01-15 09:34:14.933650,313.2869565217391,313.3413043478261,0
2020-01-15 09:34:15,N,313.2869565217391,313.3413043478261,1.3478260869565217,2.1739130434782608,-0.08695652173913043,0.043478260869565216,0.05434782608697135,0.0008695652173929849,7.086949601761673,10.739244242333855,8.913096922047764,3.6522946405721823,0.2608695652173913,1.7811594202898549,2020-01-15 09:34:19.467403,313.2864285714286,313.3314285714286,0
2020-01-15 09:34:20,N,313.2864285714286,313.3314285714286,1.6428571428571428,1.7857142857142858,0.07142857142857142,-0.07142857142857142,0.044999999999991554,-0.002142857142859254,7.64268387913004,9.857133759240215,8.749908819185128,2.214449880110176,0.21428571428571427,1.7328571428571424,2020-01-15 09:34:22.037839,313.17533333333336,313.22,-1
2020-01-15 09:34:25,N,313.17533333333336,313.22,1.9333333333333333,2.2666666666666666,-0.06666666666666667,0.0,0.04466666666666773,0.0006666666666660604,10.467714162403905,11.000572664158822,10.734143413281364,0.5328585017549169,0.3333333333333333,1.5526666666666664,2020-01-15 09:34:29.633128,313.0385714285714,313.09357142857147,-1
2020-01-15 09:34:30,N,313.0385714285714,313.09357142857147,2.5,1.8928571428571428,0.10714285714285714,0.03571428571428571,0.05500000000000073,0.0007142857142850646,11.749763889754608,9.285728055436163,10.517745972595383,-2.464035834318445,0.35714285714285715,1.0803571428571426,2020-01-15 09:34:34.967822,313.06,313.1147619047619,0
2020-01-15 09:34:35,N,313.06,313.1147619047619,2.0476190476190474,2.142857142857143,-0.14285714285714285,-0.047619047619047616,0.054761904761906385,-0.0009523809523800862,11.047953692749772,10.952691200418055,11.000322446583914,-0.09526249233171774,0.42857142857142855,1.3571428571428568,2020-01-15 09:34:39.303378,313.06,313.1191666666667,0
2020-01-15 09:34:40,N,313.06,313.1191666666667,5.916666666666667,3.3333333333333335,0.0,0.08333333333333333,0.0591666666666697,0.0033333333333303017,30.001328561626462,16.250574930540427,23.125951746083445,-13.750753631086033,0.16666666666666666,2.197222222222222,2020-01-15 09:34:43.465569,313.12111111111113,313.175,1
2020-01-15 09:34:45,N,313.12111111111113,313.175,1.5555555555555556,2.2777777777777777,0.0,0.1111111111111111,0.05388888888890935,-0.0022222222222202013,7.666638301211099,10.38886232782002,9.02775031451556,2.722224026608921,0.2222222222222222,1.6296296296296293,2020-01-15 09:34:49.956586,313.10875,313.16125,0
2020-01-15 09:34:50,N,313.10875,313.16125,1.125,1.625,0.0,-0.375,0.05250000000000199,0.0024999999999977263,5.499860280269917,11.124401273958071,8.312130777113993,5.6245409936881545,0.25,2.1416666666666666,2020-01-15 09:34:53.939573,313.12529411764706,313.1723529411765,0
2020-01-15 09:34:55,N,313.12529411764706,313.1723529411765,5.588235294117647,1.9411764705882353,0.0,0.0,0.04705882352941243,-0.0029411764705855603,26.705632513115187,9.588479512100072,18.14705601260763,-17.11715300101511,0.23529411764705882,0.9532679738562088,2020-01-15 09:34:59.930832,313.14,313.18,0
2020-01-15 09:35:00,N,313.14,313.18,2.0,5.0,1.0,4.0,0.040000000000020464,0.01999999999998181,13.99936130804114,11.999616833769716,12.999489070905428,-1.9997444742714237,0.0,1.5444444444444443,2020-01-15 09:35:02.413622,313.12466666666666,313.1566666666667,0
2020-01-15 09:35:05,N,313.12466666666666,313.1566666666667,1.6,2.533333333333333,0.0,-0.26666666666666666,0.03200000000001637,-0.0006666666666660604,9.066558112084802,13.133407883971612,11.099982998028207,4.06684977188681,0.3333333333333333,2.225925925925926,2020-01-15 09:35:08.698338,313.3803389830508,313.42322033898307,1
2020-01-15 09:35:10,N,313.3803389830508,313.42322033898307,2.5084745762711864,2.1864406779661016,-0.01694915254237288,0.05084745762711865,0.04288135593220871,0.00016949152542357465,12.524847748088641,10.474143131634792,11.499495439861718,-2.0507046164538494,0.3389830508474576,1.1265536723163838,2020-01-15 09:35:14.865189,313.49692307692305,313.54846153846154,1
2020-01-15 09:35:15,N,313.49692307692305,313.54846153846154,1.9230769230769231,2.076923076923077,0.23076923076923078,-0.15384615384615385,0.05153846153845402,-4.372570681600617e-15,7.923435155388294,12.847090956179398,10.385263055783847,4.9236558007911055,0.15384615384615385,1.9961538461538457,2020-01-15 09:35:19.540099,313.46294117647057,313.5135294117647,0
2020-01-15 09:35:20,N,313.46294117647057,313.5135294117647,1.7647058823529411,4.470588235294118,-0.11764705882352941,-0.058823529411764705,0.050588235294105076,0.0011764705882375678,9.823735848604374,22.412083689996354,16.117909769300365,12.588347841391979,0.4117647058823529,3.1999999999999997,2020-01-15 09:35:23.820350,313.5630357142857,313.60839285714286,1
2020-01-15 09:35:25,N,313.5630357142857,313.60839285714286,2.1785714285714284,2.107142857142857,0.017857142857142856,0.017857142857142856,0.04535714285714627,0.00017857142857228121,10.892699976240014,10.535717153517066,10.714208564878538,-0.35698282272294957,0.39285714285714285,1.3333333333333335,2020-01-15 09:35:29.945113,313.60333333333335,313.64599999999996,0
2020-01-15 09:35:30,N,313.60333333333335,313.64599999999996,1.8666666666666667,1.9333333333333333,0.0,-0.06666666666666667,0.04266666666665439,-0.0013333333333359102,8.866332900909004,10.066500873723216,9.46641688731611,1.2001679728142143,0.26666666666666666,1.5255555555555556,2020-01-15 09:35:34.225030,313.58076923076925,313.6319230769231,0
2020-01-15 09:35:35,N,313.58076923076925,313.6319230769231,2.3846153846153846,2.230769230769231,-0.038461538461538464,0.038461538461538464,0.05115384615384554,0.0,12.423053642310634,10.692228002402562,11.557640822356596,-1.7308256399080748,0.34615384615384615,1.2431318681318682,2020-01-15 09:35:38.696248,313.56636363636363,313.6169696969697,0
2020-01-15 09:35:40,N,313.56636363636363,313.6169696969697,2.8484848484848486,2.484848484848485,0.0,0.09090909090909091,0.05060606060606281,0.0,14.121367739983475,11.575746010802288,12.848556875392882,-2.5456217291811876,0.5454545454545454,1.1516594516594516,2020-01-15 09:35:43.968811,313.6644444444445,313.7092592592592,1
2020-01-15 09:35:45,N,313.6644444444445,313.7092592592592,2.0,2.3333333333333335,0.0,-0.1111111111111111,0.04481481481482669,0.00037037037037003354,9.925764192596747,12.703468776864497,11.314616484730621,2.777704584267752,0.25925925925925924,1.4555555555555555,2020-01-15 09:35:49.716606,313.68676470588235,313.72911764705884,0
2020-01-15 09:35:50,N,313.68676470588235,313.72911764705884,2.9705882352941178,3.588235294117647,-0.029411764705882353,0.0,0.04235294117646551,0.0,15.028931729258412,17.88206330077995,16.455497515019182,2.8531315715215397,0.29411764705882354,2.2179084967320257,2020-01-15 09:35:54.779237,313.75375,313.7953125,1
2020-01-15 09:35:55,N,313.75375,313.7953125,2.53125,2.40625,0.03125,-0.03125,0.0415624999999995,0.0,12.625026928903546,12.312436318360684,12.468731623632115,-0.31259061054286136,0.375,1.6605853174603173,2020-01-15 09:35:58.424853,313.794375,313.835,0
2020-01-15 09:36:00,N,313.794375,313.835,2.25,3.5,-0.03125,0.03125,0.0406249999999897,-0.0006250000000012079,11.249791880754115,16.593358700483194,13.921575290618653,5.343566819729078,0.34375,1.5453125,2020-01-15 09:36:04.877254,313.79625,313.84125,0
2020-01-15 09:36:05,N,313.79625,313.84125,1.9583333333333333,1.9166666666666667,0.0,-0.041666666666666664,0.04500000000001118,2.3684757858670005e-15,9.791709165038217,10.95834529483019,10.375027229934204,1.1666361297919734,0.20833333333333334,1.3472222222222223,2020-01-15 09:36:09.337094,313.8408,313.8884,0
2020-01-15 09:36:10,N,313.8408,313.8884,2.32,2.24,0.12,0.08,0.04759999999999536,0.0007999999999992724,10.839961803591661,10.439871315307162,10.63991655944941,-0.40009048828450033,0.44,1.0226666666666666,2020-01-15 09:36:14.598216,313.9323076923077,313.97538461538466,1
2020-01-15 09:36:15,N,313.9323076923077,313.97538461538466,2.1923076923076925,4.8076923076923075,0.0,0.038461538461538464,0.043076923076934184,-0.0003846153846150348,11.422689812741586,23.576632799866676,17.49966130630413,12.15394298712509,0.3076923076923077,2.844322344322344,2020-01-15 09:36:19.587091,314.01,314.05,1
2020-01-15 09:36:20,N,314.01,314.05,2.24,1.92,-0.12,-0.08,0.03999999999999318,-2.2737367544323206e-15,11.679796218463716,10.519821704519916,11.099808961491817,-1.1599745139438016,0.28,1.2046666666666668,2020-01-15 09:36:24.742905,314.0361538461538,314.0809615384615,0
2020-01-15 09:36:25,N,314.0361538461538,314.0809615384615,2.4038461538461537,2.1153846153846154,0.019230769230769232,0.0,0.04480769230768654,0.0,11.807544762334627,10.596133061277673,11.201838911806151,-1.2114117010569527,0.3269230769230769,1.123076923076923,2020-01-15 09:36:29.857640,314.13681818181817,314.18227272727273,1
2020-01-15 09:36:30,N,314.13681818181817,314.18227272727273,2.0454545454545454,1.5454545454545454,-0.045454545454545456,-0.045454545454545456,0.045454545454550625,-0.0004545454545424573,10.363436693813687,7.90890573632517,9.136171215069428,-2.454530957488517,0.3181818181818182,0.9825757575757575,2020-01-15 09:36:34.839718,314.12115384615385,314.16153846153844,0
2020-01-15 09:36:35,N,314.12115384615385,314.16153846153844,1.6153846153846154,1.9615384615384615,0.0,0.038461538461538464,0.04038461538461801,-0.0007692307692322559,8.346222424183935,9.577087138496749,8.961654781340341,1.2308647143128129,0.3076923076923077,1.291025641025641,2020-01-15 09:36:39.961659,314.10941176470584,314.14941176470586,0
2020-01-15 09:36:40,N,314.10941176470584,314.14941176470586,3.764705882352941,2.4705882352941178,0.8823529411764706,0.0,0.040000000000013775,3.343730521224001e-15,12.411834025470752,12.411710415624443,12.411772220547597,-0.00012360984630867185,0.23529411764705882,1.4179642445213378,2020-01-15 09:36:44.674965,314.164054054054,314.2045945945946,1
2020-01-15 09:36:45,N,314.164054054054,314.2045945945946,2.135135135135135,2.3513513513513513,-0.32432432432432434,0.0,0.040540540540539,0.0005405405405385127,13.053801138913181,11.594479335875564,12.324140237394372,-1.459321803037618,0.2702702702702703,1.3649708532061475,2020-01-15 09:36:49.964706,314.13172413793103,314.17034482758623,0
2020-01-15 09:36:50,N,314.13172413793103,314.17034482758623,3.586206896551724,2.310344827586207,-0.10344827586206896,-0.034482758620689655,0.03862068965517257,1.9601178917520005e-15,18.48246668491188,11.862253383813073,15.172360034362477,-6.620213301098804,0.2413793103448276,1.3108631958530539,2020-01-15 09:36:54.935045,314.0326,314.07579999999996,-1
2020-01-15 09:36:55,N,314.0326,314.07579999999996,3.0,2.66,0.0,0.02,0.043199999999988,-1.1368683772161603e-15,14.9198968807062,13.220139502622713,14.070018191664456,-1.6997573780834876,0.36,1.4370476190476191,2020-01-15 09:36:59.973634,313.94448275862067,313.9872413793103,-1
2020-01-15 09:37:00,N,313.94448275862067,313.9872413793103,2.4655172413793105,2.413793103448276,0.017241379310344827,-0.017241379310344827,0.04275862068964863,0.00017241379310427152,12.206913606370192,12.034592607892048,12.12075310713112,-0.17232099847814422,0.3103448275862069,1.380623973727422,2020-01-15 09:37:04.330901,313.92967741935485,313.97258064516126,0
2020-01-15 09:37:05,N,313.92967741935485,313.97258064516126,2.6774193548387095,2.064516129032258,0.06451612903225806,0.03225806451612903,0.04290322580646027,-0.0003225806451628306,13.160871151388776,10.386808118630126,11.77383963500945,-2.77406303275865,0.25806451612903225,0.9763440860215054,2020-01-15 09:37:09.998887,314.04749999999996,314.0888888888889,1
